,Ngành,YOY-Pre-Month,MOM,E-YOY,YTD-YOY,Date,Month,PreMonth,YOY
1612,"Sản xuất thuốc, hoá dược và dược liệu",-12.400000000000006,14.219999999999999,-1.3499999999999943,2.7900000000000063,2021-03-29,2021-03,2021-02,-3.4200000000000017
1613,Sản xuất sản phẩm từ cao su và plastic,-8.769999999999996,24.39,12.930000000000007,9.439999999999998,2021-03-29,2021-03,2021-02,14.989999999999995
1614,Sản xuất sản phẩm từ khoáng phi kim loại khác,-12.310000000000002,31.75,-0.10999999999999943,4.769999999999996,2021-03-29,2021-03,2021-02,4.640000000000001
1615,Sản xuất kim loại,19.129999999999995,12.680000000000007,22.269999999999996,30.889999999999986,2021-03-29,2021-03,2021-02,38.19999999999999
1616,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",-7.709999999999994,19.980000000000004,6.8700000000000045,7.75,2021-03-29,2021-03,2021-02,8.569999999999993
1617,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",-3.3299999999999983,19.209999999999994,2.4000000000000057,12.269999999999996,2021-03-29,2021-03,2021-02,-6.299999999999997
1618,Sản xuất thiết bị điện,-8.420000000000002,21.08,9.269999999999996,12.540000000000006,2021-03-29,2021-03,2021-02,7.189999999999998
1619,"Sản xuất máy móc, thiết bị chưa được phân vào đâu",-17.150000000000006,53.870000000000005,6.25,6.079999999999998,2021-03-29,2021-03,2021-02,16.11
1620,Sản xuất xe có động cơ,-17.790000000000006,42.629999999999995,18.709999999999994,11.150000000000006,2021-03-29,2021-03,2021-02,26.28
1621,Sản xuất phương tiện vận tải khác,-21.010000000000005,29.819999999999993,2.260000000000005,-2.019999999999996,2021-03-29,2021-03,2021-02,3.200000000000003
1622,"Sản xuất giường, tủ, bàn, ghế",-4.810000000000002,18.189999999999998,9.180000000000007,10.560000000000002,2021-03-29,2021-03,2021-02,14.670000000000002
1623,"Công nghiệp chế biến, chế tạo khác",-55.61,19.83,-29.78,-42.1,2021-03-29,2021-03,2021-02,-21.5
1624,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",-3.969999999999999,24.17,14.920000000000002,10.829999999999998,2021-03-29,2021-03,2021-02,-6.739999999999995
1625,Sản xuất và phân phối điện,-9.950000000000003,26.400000000000006,3.3799999999999955,2.530000000000001,2021-03-29,2021-03,2021-02,3.5
1626,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",3.719999999999999,3.769999999999996,8.700000000000003,7.340000000000003,2021-03-29,2021-03,2021-02,5.810000000000002
1627,"Khai thác, xử lý và cung cấp nước",0.5300000000000011,2.6400000000000006,5.219999999999999,3.760000000000005,2021-03-29,2021-03,2021-02,2.3599999999999994
1628,Thoát nước và xử lý nước thải,-13.579999999999998,10.61,-1.2600000000000051,-5.6299999999999955,2021-03-29,2021-03,2021-02,-0.4099999999999966
1629,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",12.219999999999999,4.25,15.900000000000006,15.540000000000006,2021-03-29,2021-03,2021-02,12.239999999999995
1630,Toàn ngành công nghiệp,22.450000000000003,-21.129999999999995,-7.180000000000007,7.349999999999994,2021-02-28,2021-02,2021-01,-8.319999999999993
1631,Khai khoáng,1.980000000000004,-18.519999999999996,-23.03,-11.0,2021-02-28,2021-02,2021-01,-12.409999999999997
1632,Khai thác than cứng và than non,15.590000000000003,-18.64,-27.33,-8.620000000000005,2021-02-28,2021-02,2021-01,-11.730000000000004
1633,Khai thác dầu thô và khí đốt tự nhiên,-6.549999999999997,-17.700000000000003,-24.519999999999996,-15.620000000000005,2021-02-28,2021-02,2021-01,-13.099999999999994
1634,Khai thác quặng kim loại,23.28,-6.090000000000003,7.219999999999999,14.939999999999998,2021-02-28,2021-02,2021-01,4.5
1635,Khai khoáng khác,26.439999999999998,-24.379999999999995,-8.519999999999996,8.569999999999993,2021-02-28,2021-02,2021-01,-12.010000000000005
1636,Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng,-3.6299999999999955,-17.72,-23.049999999999997,-13.480000000000004,2021-02-28,2021-02,2021-01,-14.829999999999998
1637,"Công nghiệp chế biến, chế tạo",27.150000000000006,-23.090000000000003,-5.819999999999993,10.349999999999994,2021-02-28,2021-02,2021-01,-7.769999999999996
1638,"Sản xuất, chế biến thực phẩm",13.709999999999994,-17.769999999999996,-8.019999999999996,2.760000000000005,2021-02-28,2021-02,2021-01,-6.920000000000002
1639,Sản xuất đồ uống,19.620000000000005,-32.2,-7.480000000000004,6.959999999999994,2021-02-28,2021-02,2021-01,6.019999999999996
1640,Sản xuất sản phẩm thuốc lá,27.680000000000007,-23.049999999999997,-12.920000000000002,6.159999999999997,2021-02-28,2021-02,2021-01,-15.409999999999997
1641,Dệt,19.060000000000002,-17.540000000000006,-15.25,0.6500000000000057,2021-02-28,2021-02,2021-01,-7.069999999999993
1642,Sản xuất trang phục,15.840000000000003,-23.97,-11.75,2.049999999999997,2021-02-28,2021-02,2021-01,-12.799999999999997
1643,Sản xuất da và các sản phẩm có liên quan,24.120000000000005,-21.590000000000003,-13.930000000000007,3.930000000000007,2021-02-28,2021-02,2021-01,-17.010000000000005
1644,"Chế biến gỗ và sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",26.439999999999998,-22.980000000000004,-15.040000000000006,4.290000000000006,2021-02-28,2021-02,2021-01,-16.730000000000004
1645,Sản xuất giấy và sản phẩm từ giấy,26.200000000000003,-20.129999999999995,-5.099999999999994,10.079999999999998,2021-02-28,2021-02,2021-01,-7.3799999999999955
1646,"In, sao chép bản ghi các loại",1.9899999999999949,-35.790000000000006,-19.03,-7.409999999999997,2021-02-28,2021-02,2021-01,-34.650000000000006
1647,"Sản xuất than cốc, sản phẩm dầu mỏ tinh chế",2.5799999999999983,-24.03,-13.379999999999995,-4.980000000000004,2021-02-28,2021-02,2021-01,-10.64
1648,Sản xuất hoá chất và sản phẩm hoá chất,23.92,-19.39,-9.969999999999999,6.090000000000003,2021-02-28,2021-02,2021-01,-11.939999999999998
1649,"Sản xuất thuốc, hoá dược và dược liệu",22.61,-22.519999999999996,-7.049999999999997,7.6200000000000045,2021-02-28,2021-02,2021-01,-12.400000000000006
1650,Sản xuất sản phẩm từ cao su và plastic,25.0,-22.510000000000005,-8.420000000000002,7.819999999999993,2021-02-28,2021-02,2021-01,-8.769999999999996
1651,Sản xuất sản phẩm từ khoáng phi kim loại khác,28.680000000000007,-21.439999999999998,-3.969999999999999,11.930000000000007,2021-02-28,2021-02,2021-01,-12.310000000000002
1652,Sản xuất kim loại,54.139999999999986,-22.819999999999993,8.590000000000003,30.330000000000013,2021-02-28,2021-02,2021-01,19.129999999999995
1653,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",24.480000000000004,-24.120000000000005,-7.6299999999999955,8.239999999999995,2021-02-28,2021-02,2021-01,-7.709999999999994
1654,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",39.71000000000001,-24.090000000000003,3.200000000000003,21.209999999999994,2021-02-28,2021-02,2021-01,-3.3299999999999983
1655,Sản xuất thiết bị điện,41.16,-18.689999999999998,-2.5900000000000034,17.489999999999995,2021-02-28,2021-02,2021-01,-8.420000000000002
1656,"Sản xuất máy móc, thiết bị chưa được phân vào đâu",29.44999999999999,-27.939999999999998,-8.040000000000006,10.569999999999993,2021-02-28,2021-02,2021-01,-17.150000000000006
1657,Sản xuất xe có động cơ,35.24000000000001,-27.090000000000003,-12.079999999999998,10.219999999999999,2021-02-28,2021-02,2021-01,-17.790000000000006
1658,Sản xuất phương tiện vận tải khác,12.700000000000003,-25.47,-16.120000000000005,-1.7199999999999989,2021-02-28,2021-02,2021-01,-21.010000000000005
1659,"Sản xuất giường, tủ, bàn, ghế",28.139999999999986,-23.769999999999996,-6.579999999999998,10.39,2021-02-28,2021-02,2021-01,-4.810000000000002
1660,"Công nghiệp chế biến, chế tạo khác",-37.52,-20.189999999999998,-54.87,-46.63,2021-02-28,2021-02,2021-01,-55.61
1661,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",20.150000000000006,-33.959999999999994,-10.260000000000005,5.8799999999999955,2021-02-28,2021-02,2021-01,-3.969999999999999
1662,Sản xuất và phân phối điện,11.0,-9.819999999999993,-2.3400000000000034,4.25,2021-02-28,2021-02,2021-01,-9.950000000000003
1663,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",9.599999999999994,-8.670000000000002,0.06999999999999318,4.840000000000003,2021-02-28,2021-02,2021-01,3.719999999999999
1664,"Khai thác, xử lý và cung cấp nước",5.590000000000003,-3.0400000000000063,0.8199999999999932,3.1899999999999977,2021-02-28,2021-02,2021-01,0.5300000000000011
1665,Thoát nước và xử lý nước thải,-2.3100000000000023,-16.25,-8.299999999999997,-5.1299999999999955,2021-02-28,2021-02,2021-01,-13.579999999999998
1666,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",18.489999999999995,-14.909999999999997,0.6299999999999955,9.549999999999997,2021-02-28,2021-02,2021-01,12.219999999999999
1667,Toàn ngành công nghiệp,,-3.25,22.159999999999997,22.159999999999997,2021-01-29,2021-01,2020-12,22.450000000000003
1668,Khai khoáng,,-9.769999999999996,-6.219999999999999,-6.219999999999999,2021-01-29,2021-01,2020-12,1.980000000000004
1669,Khai thác than cứng và than non,,6.1299999999999955,3.1899999999999977,3.1899999999999977,2021-01-29,2021-01,2020-12,15.590000000000003
1670,Khai thác dầu thô và khí đốt tự nhiên,,-16.650000000000006,-13.810000000000002,-13.810000000000002,2021-01-29,2021-01,2020-12,-6.549999999999997
1671,Khai thác quặng kim loại,,-0.5999999999999943,24.400000000000006,24.400000000000006,2021-01-29,2021-01,2020-12,23.28
1672,Khai khoáng khác,,-1.5999999999999943,21.159999999999997,21.159999999999997,2021-01-29,2021-01,2020-12,26.439999999999998
1673,Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng,,-5.739999999999995,-17.150000000000006,-17.150000000000006,2021-01-29,2021-01,2020-12,-3.6299999999999955
1674,"Công nghiệp chế biến, chế tạo",,-3.1200000000000045,27.150000000000006,27.150000000000006,2021-01-29,2021-01,2020-12,27.150000000000006
1675,"Sản xuất, chế biến thực phẩm",,-4.170000000000002,15.760000000000005,15.760000000000005,2021-01-29,2021-01,2020-12,13.709999999999994
1676,Sản xuất đồ uống,,-0.9099999999999966,23.439999999999998,23.439999999999998,2021-01-29,2021-01,2020-12,19.620000000000005
1677,Sản xuất sản phẩm thuốc lá,,-2.8900000000000006,23.08,23.08,2021-01-29,2021-01,2020-12,27.680000000000007
1678,Dệt,,-2.0,16.560000000000002,16.560000000000002,2021-01-29,2021-01,2020-12,19.060000000000002
1679,Sản xuất trang phục,,-3.1400000000000006,9.879999999999995,9.879999999999995,2021-01-29,2021-01,2020-12,15.840000000000003
1680,Sản xuất da và các sản phẩm có liên quan,,-0.269999999999996,20.75,20.75,2021-01-29,2021-01,2020-12,24.120000000000005
1681,"Chế biến gỗ và sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",,-10.290000000000006,24.599999999999994,24.599999999999994,2021-01-29,2021-01,2020-12,26.439999999999998
1682,Sản xuất giấy và sản phẩm từ giấy,,-0.20000000000000284,31.319999999999993,31.319999999999993,2021-01-29,2021-01,2020-12,26.200000000000003
1683,"In, sao chép bản ghi các loại",,-5.930000000000007,13.25,13.25,2021-01-29,2021-01,2020-12,1.9899999999999949
1684,"Sản xuất than cốc, sản phẩm dầu mỏ tinh chế",,18.870000000000005,3.8100000000000023,3.8100000000000023,2021-01-29,2021-01,2020-12,2.5799999999999983
1685,Sản xuất hoá chất và sản phẩm hoá chất,,-0.18000000000000682,24.379999999999995,24.379999999999995,2021-01-29,2021-01,2020-12,23.92
1686,"Sản xuất thuốc, hoá dược và dược liệu",,0.06999999999999318,24.010000000000005,24.010000000000005,2021-01-29,2021-01,2020-12,22.61
1687,Sản xuất sản phẩm từ cao su và plastic,,-1.4399999999999977,25.849999999999994,25.849999999999994,2021-01-29,2021-01,2020-12,25.0
1688,Sản xuất sản phẩm từ khoáng phi kim loại khác,,-2.489999999999995,32.66999999999999,32.66999999999999,2021-01-29,2021-01,2020-12,28.680000000000007
1689,Sản xuất kim loại,,-3.9099999999999966,48.650000000000006,48.650000000000006,2021-01-29,2021-01,2020-12,54.139999999999986
1690,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",,-1.0,32.56,32.56,2021-01-29,2021-01,2020-12,24.480000000000004
1691,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",,-5.909999999999997,37.94999999999999,37.94999999999999,2021-01-29,2021-01,2020-12,39.71000000000001
1692,Sản xuất thiết bị điện,,4.689999999999998,42.19999999999999,42.19999999999999,2021-01-29,2021-01,2020-12,41.16
1693,"Sản xuất máy móc, thiết bị chưa được phân vào đâu",,-9.11,31.710000000000008,31.710000000000008,2021-01-29,2021-01,2020-12,29.44999999999999
1694,Sản xuất xe có động cơ,,-11.420000000000002,36.93000000000001,36.93000000000001,2021-01-29,2021-01,2020-12,35.24000000000001
1695,Sản xuất phương tiện vận tải khác,,0.0,11.730000000000004,11.730000000000004,2021-01-29,2021-01,2020-12,12.700000000000003
1696,"Sản xuất giường, tủ, bàn, ghế",,2.299999999999997,34.349999999999994,34.349999999999994,2021-01-29,2021-01,2020-12,28.139999999999986
1697,"Công nghiệp chế biến, chế tạo khác",,3.0400000000000063,-31.540000000000006,-31.540000000000006,2021-01-29,2021-01,2020-12,-37.52
1698,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",,-14.709999999999994,23.549999999999997,23.549999999999997,2021-01-29,2021-01,2020-12,20.150000000000006
1699,Sản xuất và phân phối điện,,1.0400000000000063,16.269999999999996,16.269999999999996,2021-01-29,2021-01,2020-12,11.0
1700,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",,-3.3599999999999994,8.400000000000006,8.400000000000006,2021-01-29,2021-01,2020-12,9.599999999999994
1701,"Khai thác, xử lý và cung cấp nước",,0.6599999999999966,4.150000000000006,4.150000000000006,2021-01-29,2021-01,2020-12,5.590000000000003
1702,Thoát nước và xử lý nước thải,,-0.4399999999999977,6.319999999999993,6.319999999999993,2021-01-29,2021-01,2020-12,-2.3100000000000023
1703,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",,-8.959999999999994,15.379999999999995,15.379999999999995,2021-01-29,2021-01,2020-12,18.489999999999995
1704,Toàn ngành công nghiệp,5.969999999999999,1.64263411009577,9.524242772174887,3.3542680384358334,2020-12-27,2020-12,2020-11,9.524242772174887
1705,Khai khoáng,-11.450000000000003,6.269999999999996,-10.409999999999997,-7.810000000000002,2020-12-27,2020-12,2020-11,-10.409999999999997
1706,Khai thác than cứng và than non,-0.6700000000000017,-4.8700000000000045,-9.370000000000005,5.030000000000001,2020-12-27,2020-12,2020-11,-9.370000000000005
1707,Khai thác dầu thô và khí đốt tự nhiên,-16.400000000000006,11.349999999999994,-10.680000000000007,-11.989999999999995,2020-12-27,2020-12,2020-11,-10.680000000000007
1708,Khai thác quặng kim loại,2.819999999999993,-1.730000000000004,16.92,13.129999999999995,2020-12-27,2020-12,2020-11,16.92
1709,Khai khoáng khác,-2.5799999999999983,3.8299999999999983,-5.069999999999993,-1.0,2020-12-27,2020-12,2020-11,-5.069999999999993
1710,Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng,-28.790000000000006,14.719999999999999,-36.38,-33.480000000000004,2020-12-27,2020-12,2020-11,-36.38
1711,"Công nghiệp chế biến, chế tạo",8.370000000000005,1.5699999999999932,13.129999999999995,4.930000000000007,2020-12-27,2020-12,2020-11,13.129999999999995
1712,"Sản xuất, chế biến thực phẩm",3.25,5.829999999999998,16.89,5.269999999999996,2020-12-27,2020-12,2020-11,16.89
1713,Sản xuất đồ uống,-2.519999999999996,4.689999999999998,-1.1700000000000017,-5.170000000000002,2020-12-27,2020-12,2020-11,-1.1700000000000017
1714,Sản xuất sản phẩm thuốc lá,-11.719999999999999,7.25,-4.099999999999994,2.739999999999995,2020-12-27,2020-12,2020-11,-4.099999999999994
1715,Dệt,-1.5600000000000023,1.769999999999996,2.3799999999999955,-0.46999999999999886,2020-12-27,2020-12,2020-11,2.3799999999999955
1716,Sản xuất trang phục,-0.269999999999996,5.3799999999999955,2.0799999999999983,-4.230000000000004,2020-12-27,2020-12,2020-11,2.0799999999999983
1717,Sản xuất da và các sản phẩm có liên quan,0.5600000000000023,0.8400000000000034,-1.9099999999999966,-2.450000000000003,2020-12-27,2020-12,2020-11,-1.9099999999999966
1718,"Chế biến gỗ và sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",7.739999999999995,-5.590000000000003,-0.29000000000000625,-5.0,2020-12-27,2020-12,2020-11,-0.29000000000000625
1719,Sản xuất giấy và sản phẩm từ giấy,7.920000000000002,1.2000000000000028,13.180000000000007,7.909999999999997,2020-12-27,2020-12,2020-11,13.180000000000007
1720,"In, sao chép bản ghi các loại",-3.5600000000000023,4.730000000000004,0.5699999999999932,-2.0999999999999943,2020-12-27,2020-12,2020-11,0.5699999999999932
1721,"Sản xuất than cốc, sản phẩm dầu mỏ tinh chế",89.19999999999999,2.969999999999999,35.68000000000001,11.409999999999997,2020-12-27,2020-12,2020-11,35.68000000000001
1722,Sản xuất hoá chất và sản phẩm hoá chất,4.810000000000002,3.950000000000003,7.930000000000007,7.280000000000001,2020-12-27,2020-12,2020-11,7.930000000000007
1723,"Sản xuất thuốc, hoá dược và dược liệu",17.120000000000005,0.6500000000000057,10.430000000000007,27.129999999999995,2020-12-27,2020-12,2020-11,10.430000000000007
1724,Sản xuất sản phẩm từ cao su và plastic,7.049999999999997,3.3700000000000045,10.299999999999997,5.099999999999994,2020-12-27,2020-12,2020-11,10.299999999999997
1725,Sản xuất sản phẩm từ khoáng phi kim loại khác,2.510000000000005,4.579999999999998,4.969999999999999,1.7000000000000028,2020-12-27,2020-12,2020-11,4.969999999999999
1726,Sản xuất kim loại,30.620000000000005,2.3700000000000045,29.379999999999995,14.370000000000005,2020-12-27,2020-12,2020-11,29.379999999999995
1727,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",5.3700000000000045,2.980000000000004,8.340000000000003,4.469999999999999,2020-12-27,2020-12,2020-11,8.340000000000003
1728,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",15.260000000000005,-4.109999999999999,28.639999999999986,11.310000000000002,2020-12-27,2020-12,2020-11,28.639999999999986
1729,Sản xuất thiết bị điện,9.150000000000006,6.269999999999996,14.829999999999998,3.3299999999999983,2020-12-27,2020-12,2020-11,14.829999999999998
1730,"Sản xuất máy móc, thiết bị chưa được phân vào đâu",2.700000000000003,17.230000000000004,17.17,1.7800000000000011,2020-12-27,2020-12,2020-11,17.17
1731,Sản xuất xe có động cơ,10.310000000000002,4.859999999999999,12.75,-6.689999999999998,2020-12-27,2020-12,2020-11,12.75
1732,Sản xuất phương tiện vận tải khác,-9.280000000000001,3.1500000000000057,-8.900000000000006,-9.709999999999994,2020-12-27,2020-12,2020-11,-8.900000000000006
1733,"Sản xuất giường, tủ, bàn, ghế",8.849999999999994,5.409999999999997,8.36,7.010000000000005,2020-12-27,2020-12,2020-11,8.36
1734,"Công nghiệp chế biến, chế tạo khác",-43.28,5.560000000000002,-47.71,-33.480000000000004,2020-12-27,2020-12,2020-11,-47.71
1735,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",-10.549999999999997,28.569999999999993,-17.230000000000004,-9.439999999999998,2020-12-27,2020-12,2020-11,-17.230000000000004
1736,Sản xuất và phân phối điện,3.519999999999996,-1.1299999999999955,2.1200000000000045,3.069999999999993,2020-12-27,2020-12,2020-11,2.1200000000000045
1737,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",4.3799999999999955,2.1700000000000017,7.950000000000003,4.25,2020-12-27,2020-12,2020-11,7.950000000000003
1738,"Khai thác, xử lý và cung cấp nước",3.069999999999993,0.6899999999999977,7.180000000000007,4.439999999999998,2020-12-27,2020-12,2020-11,7.180000000000007
1739,Thoát nước và xử lý nước thải,-8.049999999999997,12.290000000000006,-18.180000000000007,-5.170000000000002,2020-12-27,2020-12,2020-11,-18.180000000000007
1740,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",8.879999999999995,2.299999999999997,16.450000000000003,5.969999999999999,2020-12-27,2020-12,2020-11,16.450000000000003
1741,Toàn ngành công nghiệp,3.8900000000000006,0.5400000000000063,9.200000000000003,3.0652218206755464,2020-11-29,2020-11,2020-10,5.969999999999999
1742,Khai khoáng,-11.420000000000002,-0.14000000000000057,-6.239999999999995,-7.1299999999999955,2020-11-29,2020-11,2020-10,-11.450000000000003
1743,Khai thác than cứng và than non,2.6299999999999955,5.25,15.459999999999994,7.799999999999997,2020-11-29,2020-11,2020-10,-0.6700000000000017
1744,Khai thác dầu thô và khí đốt tự nhiên,-16.319999999999993,-2.760000000000005,-13.189999999999998,-11.840000000000003,2020-11-29,2020-11,2020-10,-16.400000000000006
1745,Khai thác quặng kim loại,7.219999999999999,0.39000000000000057,8.769999999999996,13.420000000000002,2020-11-29,2020-11,2020-10,2.819999999999993
1746,Khai khoáng khác,-3.299999999999997,1.519999999999996,-3.8799999999999955,-0.7000000000000028,2020-11-29,2020-11,2020-10,-2.5799999999999983
1747,Hoạt động dịch vụ hỗ trợ khai thác mỏ và quặng,-42.64,-1.730000000000004,-33.2,-33.53,2020-11-29,2020-11,2020-10,-28.790000000000006
1748,"Công nghiệp chế biến, chế tạo",5.909999999999997,1.019999999999996,11.900000000000006,4.700000000000003,2020-11-29,2020-11,2020-10,8.370000000000005
1749,"Sản xuất, chế biến thực phẩm",7.219999999999999,2.1899999999999977,7.150000000000006,4.590000000000003,2020-11-29,2020-11,2020-10,3.25
1750,Sản xuất đồ uống,-3.3599999999999994,3.8400000000000034,-1.8900000000000006,-5.519999999999996,2020-11-29,2020-11,2020-10,-2.519999999999996
1751,Sản xuất sản phẩm thuốc lá,-10.370000000000005,3.4599999999999937,-7.700000000000003,3.8900000000000006,2020-11-29,2020-11,2020-10,-11.719999999999999
1752,Dệt,-4.959999999999994,3.7900000000000063,1.2900000000000063,-0.45000000000000284,2020-11-29,2020-11,2020-10,-1.5600000000000023
1753,Sản xuất trang phục,-3.0900000000000034,4.8700000000000045,3.549999999999997,-4.480000000000004,2020-11-29,2020-11,2020-10,-0.269999999999996
1754,Sản xuất da và các sản phẩm có liên quan,-2.5999999999999943,3.1599999999999966,0.730000000000004,-2.489999999999995,2020-11-29,2020-11,2020-10,0.5600000000000023
1755,"Chế biến gỗ và sản xuất sản phẩm từ gỗ, tre, nứa (trừ giường, tủ, bàn ghế); sản xuất sản phẩm từ rơm, rạ và vật liệu tết bện",-16.810000000000002,10.89,-6.6200000000000045,-6.760000000000005,2020-11-29,2020-11,2020-10,7.739999999999995
1756,Sản xuất giấy và sản phẩm từ giấy,2.8900000000000006,0.5799999999999983,8.760000000000005,7.480000000000004,2020-11-29,2020-11,2020-10,7.920000000000002
1757,"In, sao chép bản ghi các loại",-3.469999999999999,2.9000000000000057,-1.0900000000000034,-2.1200000000000045,2020-11-29,2020-11,2020-10,-3.5600000000000023
1758,"Sản xuất than cốc, sản phẩm dầu mỏ tinh chế",9.189999999999998,10.689999999999998,124.97999999999999,11.459999999999994,2020-11-29,2020-11,2020-10,89.19999999999999
1759,Sản xuất hoá chất và sản phẩm hoá chất,6.439999999999998,3.569999999999993,7.930000000000007,7.519999999999996,2020-11-29,2020-11,2020-10,4.810000000000002
1760,"Sản xuất thuốc, hoá dược và dược liệu",22.620000000000005,4.109999999999999,19.099999999999994,29.19999999999999,2020-11-29,2020-11,2020-10,17.120000000000005
1761,Sản xuất sản phẩm từ cao su và plastic,8.370000000000005,0.37000000000000455,8.349999999999994,4.719999999999999,2020-11-29,2020-11,2020-10,7.049999999999997
1762,Sản xuất sản phẩm từ khoáng phi kim loại khác,1.0499999999999972,2.0600000000000023,3.530000000000001,1.4699999999999989,2020-11-29,2020-11,2020-10,2.510000000000005
1763,Sản xuất kim loại,24.489999999999995,6.269999999999996,39.03,13.599999999999994,2020-11-29,2020-11,2020-10,30.620000000000005
1764,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",6.079999999999998,2.8700000000000045,6.810000000000002,4.219999999999999,2020-11-29,2020-11,2020-10,5.3700000000000045
1765,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",12.670000000000002,-5.0,18.939999999999998,10.207588588221995,2020-11-29,2020-11,2020-10,15.260000000000005
1766,Sản xuất thiết bị điện,10.590000000000003,1.519999999999996,10.099999999999994,2.299999999999997,2020-11-29,2020-11,2020-10,9.150000000000006
1767,"Sản xuất máy móc, thiết bị chưa được phân vào đâu",22.569999999999993,6.359999999999999,9.39,0.8900000000000006,2020-11-29,2020-11,2020-10,2.700000000000003
1768,Sản xuất xe có động cơ,0.6599999999999966,4.950000000000003,8.189999999999998,-8.870000000000005,2020-11-29,2020-11,2020-10,10.310000000000002
1769,Sản xuất phương tiện vận tải khác,-17.0,4.189999999999998,-14.019999999999996,-10.299999999999997,2020-11-29,2020-11,2020-10,-9.280000000000001
1770,"Sản xuất giường, tủ, bàn, ghế",11.540000000000006,7.230000000000004,15.790000000000006,7.590000000000003,2020-11-29,2020-11,2020-10,8.849999999999994
1771,"Công nghiệp chế biến, chế tạo khác",-42.41,2.7900000000000063,-35.599999999999994,-31.049999999999997,2020-11-29,2020-11,2020-10,-43.28
1772,"Sửa chữa, bảo dưỡng và lắp đặt máy móc, thiết bị",-16.150000000000006,11.480000000000004,-18.28,-9.079999999999998,2020-11-29,2020-11,2020-10,-10.549999999999997
1773,Sản xuất và phân phối điện,2.010000000000005,-2.6899999999999977,3.950000000000003,3.230000000000004,2020-11-29,2020-11,2020-10,3.519999999999996
1774,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",7.1200000000000045,1.0999999999999943,5.299999999999997,3.980000000000004,2020-11-29,2020-11,2020-10,4.3799999999999955
1775,"Khai thác, xử lý và cung cấp nước",2.4200000000000017,1.9699999999999989,3.819999999999993,4.260000000000005,2020-11-29,2020-11,2020-10,3.069999999999993
1776,Thoát nước và xử lý nước thải,-8.280000000000001,8.25,-5.930000000000007,-3.219999999999999,2020-11-29,2020-11,2020-10,-8.049999999999997
1777,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",17.340000000000003,-1.2199999999999989,9.799999999999997,5.030000000000001,2020-11-29,2020-11,2020-10,8.879999999999995
1778,Toàn ngành công nghiệp,4.780510651616268,3.569999999999993,5.400000000000006,2.7432783895820307,2020-10-29,2020-10,2020-09,3.8900000000000006
1779,Khai khoáng,-5.670000000000002,0.29999999999999716,-14.540000000000006,-8.11,2020-10-29,2020-10,2020-09,-11.420000000000002
1780,Khai thác than cứng và than non,0.4399999999999977,5.209999999999994,-6.3700000000000045,3.239999999999995,2020-10-29,2020-10,2020-09,2.6299999999999955
1781,Khai thác dầu thô và khí đốt tự nhiên,-7.400000000000006,-1.9300000000000068,-18.03,-11.879999999999995,2020-10-29,2020-10,2020-09,-16.319999999999993
1782,Khai thác quặng kim loại,27.260000000000005,10.480000000000004,8.689999999999998,14.14,2020-10-29,2020-10,2020-09,7.219999999999999
