,Ngành,Total-Pre-Month,E-Total-M,E-MOM,YOY,Total-YTD,YTD-YOY,Date,Month,PreMonth,Total-M,MOM
2559,Phân hỗn hợp N.P.K,241.13232256303777,222.9268322095284,-7.549999999999997,-6.540000000000006,1956.7887625078458,1.4372004489235195,2018-08-29,2018-08,2018-07,217.45147602468165,-9.820685292891568
2560,Sơn hoá học,71.30405460528564,73.21500326870729,2.6799999999999926,6.800000000000011,552.4162852013919,5.725295562177578,2018-08-29,2018-08,2018-07,72.62030680423247,1.8459710408238834
2561,Xi măng,6.96257114487256,7.4311521829224825,6.72999999999999,8.5,58.54806098234258,8.53490073748246,2018-08-29,2018-08,2018-07,7.381826001735594,6.0215522131043
2562,"Sắt, thép thô",1569.7811589403686,1620.7990466059305,3.25,25.599999999999994,10707.259149169584,37.58629654392084,2018-08-29,2018-08,2018-07,1558.1499048759222,-0.7409474880114999
2563,Thép cán,501.41266510002055,506.1760854184708,0.9500000000000028,9.329999999999998,3789.3904268847755,6.065548709376259,2018-08-29,2018-08,2018-07,499.76413173133443,-0.3287777679802417
2564,"Thép thanh, thép góc",490.1943240660281,577.6940109118142,17.85000000000001,2.6299999999999955,4320.1324273021455,8.913210649979902,2018-08-29,2018-08,2018-07,536.0399723579872,9.352545723435128
2565,Điện thoại di động,15.768078,16.521829,4.780233836996501,-15.367546944809561,131.857662,-2.3356365945481343,2018-08-29,2018-08,2018-07,17.537042,11.218640597795115
2566,Linh kiện điện thoại,29.901,54.331,81.70295307849238,52.54566271054864,252.524,36.551005055339914,2018-08-29,2018-08,2018-07,52.075469519568095,74.15962516159357
2567,Tivi,1284.3902303975808,1504.1493988186069,17.11,58.079999999999984,8125.507968228687,22.025965702368836,2018-08-29,2018-08,2018-07,1572.2832637915426,22.414763564874278
2568,Ô tô,21.838342858445365,22.864588817623016,4.699284949548172,43.40594672025034,162.34550753402405,12.32259848784905,2018-08-29,2018-08,2018-07,23.367952599244145,7.004239061148581
2569,Xe máy,293.64639527586706,294.9384394150809,0.4399999999999977,-2.2700000000000102,2244.9828121728524,4.294097574852017,2018-08-29,2018-08,2018-07,308.8634740167784,5.182109838813304
2570,Điện sản xuất,18.889764,18.769788000000002,-0.635137633270574,6.159720092625292,137.8026359579,10.224963798319948,2018-08-29,2018-08,2018-07,18.659608,-1.2184164926570844
2571,Nước máy thương phẩm,263.0095937195621,267.1914462597031,1.5900000000000034,7.780000000000015,2031.5013823985962,6.80750713141785,2018-08-29,2018-08,2018-07,268.71392488958963,2.168868096921912
2572,Than đá (than sạch),22273.5,3346.5,-84.9754192201495,24.312145333539675,25620.0,11.99456736418145,2018-07-27,2018-07,2018-06,3119.81161399743,-85.99316850069621
2573,Dầu mỏ thô khai thác,6171.0,990.0,-83.9572192513369,-14.65517241379311,7161.0,-11.326023292242724,2018-07-27,2018-07,2018-06,1020.0,-83.47107438016529
2574,Khí đốt thiên nhiên dạng khí,5299.7,880.0,-83.3952865256524,18.91891891891892,6179.7,3.166944908180298,2018-07-27,2018-07,2018-06,830.0,-84.33873615487668
2575,Khí hoá lỏng (LPG),448.20000000000005,85.9,-80.83444890673806,159.95498459347806,534.1,32.693259715016865,2018-07-27,2018-07,2018-06,71.511647,-84.04470169567158
2576,Thuỷ hải sản chế biến,1372.1000000000001,259.8,-81.06552000583048,12.260000000000005,1631.9,12.02876614699369,2018-07-27,2018-07,2018-06,257.72796682871035,-81.21653182503387
2577,Sữa tươi,734.0,135.3,-81.566757493188,-2.539999999999992,869.3,-0.5322404079626892,2018-07-27,2018-07,2018-06,135.5916150878369,-81.52702791718843
2578,Sữa bột,73.1,12.4,-83.03693570451436,11.14,85.5,10.40025295885934,2018-07-27,2018-07,2018-06,12.513406915869684,-82.88179628472
2579,Đường kính,1355.1000000000001,17.8,-98.68644380488524,462.74449147188875,1372.9,18.897448367761754,2018-07-27,2018-07,2018-06,7.277100494233938,-99.4629842451307
2580,Bột ngọt,146.5,24.2,-83.48122866894198,6.547070709410164,170.7,0.9526824884955829,2018-07-27,2018-07,2018-06,22.751300506592898,-84.4701020432813
2581,Thức ăn cho gia súc,7224.0,1222.1,-83.08277962347731,8.840000000000003,8446.1,1.7985551367250707,2018-07-27,2018-07,2018-06,1170.3357425056108,-83.79933911260228
2582,Thức ăn cho thủy sản,2858.7999999999997,539.9,-81.1144536169022,17.129999999999995,3398.7,18.45846865237293,2018-07-27,2018-07,2018-06,531.9449201067583,-81.39272001865264
2583,Bia,2161.9,434.1,-79.92044035339285,12.917940569656736,2596.0,8.643914331438168,2018-07-27,2018-07,2018-06,416.56796592949723,-80.73139525743572
2584,Thuốc lá điếu,2814.0,525.7,-81.31840796019901,12.41000000000001,3339.7,4.0227766515563275,2018-07-27,2018-07,2018-06,512.8978526442235,-81.7733527844981
2585,Vải dệt từ sợi tự nhiên,280.2,54.5,-80.5496074232691,21.510000000000005,334.7,13.433070866493836,2018-07-27,2018-07,2018-06,50.005645277731325,-82.15358840908947
