,Hàng hóa,YOY,MOM,YTD-YOY,Date
1374,Dịch vụ giáo dục,6.867989885149257,0.0,7.0619711522434585,2019-04-29
1375,"Văn hoá, giải trí và du lịch",1.9426755675058303,0.1004999999999967,1.9396585568002678,2019-04-29
1376,Hàng hóa và dịch vụ khác,2.300178841017569,0.1512000000000029,2.2080308404898688,2019-04-29
1377,CHỈ SỐ GIÁ VÀNG,-1.269226192100632,-0.5040000000000049,-0.4011334517708036,2019-04-29
1378,CHỈ SỐ GIÁ ĐÔ LA MỸ,1.8932079032458802,-0.02039999999999509,2.120144772599801,2019-04-29
1379,LẠM PHÁT CƠ BẢN,1.8799999999999955,0.09000000000000341,1.8400000000000034,2019-04-29
1380,CHỈ SỐ GIÁ TIÊU DÙNG,2.69996273937754,-0.20959999999999468,2.633872242231149,2019-03-29
1381,Hàng ăn và dịch vụ ăn uống,4.683089682608468,-1.4214999999999947,5.178886471914296,2019-03-29
1382,Lương thực,0.2398302174666327,-0.5474999999999994,1.1461689795218746,2019-03-29
1383,Thực phẩm,6.090455337044759,-1.9669999999999987,6.6002640869018165,2019-03-29
1384,Ăn uống ngoài gia đình,3.4377060318342387,-0.4806999999999988,3.6911102709500057,2019-03-29
1385,Đồ uống và thuốc lá,1.6997544227519654,-0.0771000000000015,1.696412551171278,2019-03-29
1386,"May mặc, mũ nón và giày dép",1.6731306592956798,-0.16750000000000398,1.6918041522871476,2019-03-29
1387,Nhà ở và vật liệu xây dựng,2.805939967938343,0.7828999999999979,1.8193669236256227,2019-03-29
1388,Thiết bị và đồ dùng gia đình,1.2898819647255948,-0.03350000000000364,1.3295252968200657,2019-03-29
1389,Thuốc và dịch vụ y tế,-0.20299804054857873,0.029799999999994498,1.1112980668402201,2019-03-29
1390,Dịch vụ y tế,-0.61697283431279,0.0,1.0617270547313211,2019-03-29
1391,Giao thông,-1.666104951641728,2.219300000000004,-3.393903888215931,2019-03-29
1392,Bưu chính viễn thông,-0.7900139464791778,-0.07019999999999982,-0.7817084418744713,2019-03-29
1393,Giáo dục,6.115299060978742,0.006699999999995043,6.2947198715040145,2019-03-29
1394,Dịch vụ giáo dục,6.921423880091822,0.0,7.126709788581053,2019-03-29
1395,"Văn hoá, giải trí và du lịch",1.9198633344729217,-0.08669999999999334,1.9386529064071993,2019-03-29
1396,Hàng hóa và dịch vụ khác,2.125816072242344,-0.03709999999999525,2.177333289188681,2019-03-29
1397,CHỈ SỐ GIÁ VÀNG,-0.29854955244793757,-0.491100000000003,-0.11007634555780044,2019-03-29
1398,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.019581261210888,0.04760000000000275,2.1959026589567685,2019-03-29
1399,LẠM PHÁT CƠ BẢN,1.841057771419699,-0.06462170644293508,1.8290629897237665,2019-03-29
1400,CHỈ SỐ GIÁ TIÊU DÙNG,2.6387279133522696,0.8015999999999934,2.600842944573344,2019-02-28
1401,Hàng ăn và dịch vụ ăn uống,5.531037735292998,1.7291000000000025,5.427664739206051,2019-02-28
1402,Lương thực,1.145644907056493,0.528499999999994,1.6024068123956994,2019-02-28
1403,Thực phẩm,7.078171295814968,2.1287999999999982,6.856086418503352,2019-02-28
1404,Ăn uống ngoài gia đình,3.9163374493347476,1.3293000000000035,3.818045094021727,2019-02-28
1405,Đồ uống và thuốc lá,1.490091278356772,0.34730000000000416,1.694741656561689,2019-02-28
1406,"May mặc, mũ nón và giày dép",1.6710937849179146,0.1390999999999991,1.7011421848478392,2019-02-28
1407,Nhà ở và vật liệu xây dựng,1.7230302097356827,0.6911000000000058,1.3296364535899556,2019-02-28
1408,Thiết bị và đồ dùng gia đình,1.3467246308009209,0.2599000000000018,1.3493527809136907,2019-02-28
1409,Thuốc và dịch vụ y tế,1.747152811798827,0.011600000000001387,1.7749227731183908,2019-02-28
1410,Dịch vụ y tế,1.9116295258637876,0.0,1.9116804816657833,2019-02-28
1411,Giao thông,-4.542549806811891,0.16429999999999723,-4.246385283544797,2019-02-28
1412,Bưu chính viễn thông,-0.756854533229216,-0.03159999999999741,-0.7775554288355266,2019-02-28
1413,Giáo dục,6.123999932543356,-0.4720999999999975,6.384544007167378,2019-02-28
1414,Dịch vụ giáo dục,6.932116022479846,-0.5538999999999987,7.229500499095238,2019-02-28
1415,"Văn hoá, giải trí và du lịch",1.9188432514275746,0.6629999999999967,1.9480489913256775,2019-02-28
1416,Hàng hóa và dịch vụ khác,2.0660502967373446,0.4709000000000003,2.2031016422615863,2019-02-28
1417,CHỈ SỐ GIÁ VÀNG,-0.16118426294760013,1.5298999999999978,-0.01570617723304224,2019-02-28
1418,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.2441214979953514,-0.08830000000000382,2.2841776016547186,2019-02-28
1419,LẠM PHÁT CƠ BẢN,1.8199999999999932,0.480000000000004,1.8199999999999932,2019-02-28
1420,CHỈ SỐ GIÁ TIÊU DÙNG,2.562971959511003,0.09820000000000562,2.562971959511003,2019-01-29
1421,Hàng ăn và dịch vụ ăn uống,5.324393002204005,0.6637999999999948,5.324393002204005,2019-01-29
1422,Lương thực,2.061231401089998,0.5160000000000053,2.061231401089998,2019-01-29
1423,Thực phẩm,6.634462155079007,0.8486000000000047,6.634462155079007,2019-01-29
1424,Ăn uống ngoài gia đình,3.7198457114530044,0.2767000000000053,3.7198457114530044,2019-01-29
1425,Đồ uống và thuốc lá,1.8998047033999939,0.6854000000000013,1.8998047033999939,2019-01-29
1426,"May mặc, mũ nón và giày dép",1.731199465437001,0.38930000000000575,1.731199465437001,2019-01-29
1427,Nhà ở và vật liệu xây dựng,0.9377640702060006,0.35120000000000573,0.9377640702060006,2019-01-29
1428,Thiết bị và đồ dùng gia đình,1.3519809991800003,0.1577999999999946,1.3519809991800003,2019-01-29
1429,Thuốc và dịch vụ y tế,1.802700313724003,0.014899999999997249,1.802700313724003,2019-01-29
1430,Dịch vụ y tế,1.9117314374930032,0.0006000000000057071,1.9117314374930032,2019-01-29
1431,Giao thông,-3.9493018856937,-3.0375999999999976,-3.9493018856937,2019-01-29
1432,Bưu chính viễn thông,-0.7982520064904008,-0.08880000000000621,-0.7982520064904008,2019-01-29
1433,Giáo dục,6.645727741198002,0.15170000000000528,6.645727741198002,2019-01-29
1434,Dịch vụ giáo dục,7.527712019354993,0.15000000000000568,7.527712019354993,2019-01-29
1435,"Văn hoá, giải trí và du lịch",1.9772631003850023,0.32519999999999527,1.9772631003850023,2019-01-29
1436,Hàng hóa và dịch vụ khác,2.3403370163759973,0.3375999999999948,2.3403370163759973,2019-01-29
1437,CHỈ SỐ GIÁ VÀNG,0.1299838888949978,2.2454000000000036,0.1299838888949978,2019-01-29
1438,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.3242493980639978,-0.39809999999999945,2.3242493980639978,2019-01-29
1439,LẠM PHÁT CƠ BẢN,1.8299999999999983,0.29999999999999716,1.8299999999999983,2019-01-29
1440,CHỈ SỐ GIÁ TIÊU DÙNG,2.9829651482613997,-0.25369999999999493,3.53834009910571,2018-12-27
1441,Hàng ăn và dịch vụ ăn uống,5.091277674142901,0.04840000000000089,3.229264420561151,2018-12-27
1442,Lương thực,2.012290423001346,0.1671000000000049,3.706060432669645,2018-12-27
1443,Thực phẩm,6.3281415548295,-0.02039999999999509,3.470944051846928,2018-12-27
1444,Ăn uống ngoài gia đình,3.5728665021696173,0.16150000000000375,2.3966113834054568,2018-12-27
1445,Đồ uống và thuốc lá,1.5644075626160685,0.2231000000000023,1.4189634541245653,2018-12-27
1446,"May mặc, mũ nón và giày dép",1.6842805753236973,0.4316000000000031,1.5007921284339005,2018-12-27
1447,Nhà ở và vật liệu xây dựng,1.13672023349109,-0.8936000000000064,3.3191411595981037,2018-12-27
1448,Thiết bị và đồ dùng gia đình,1.356129883461918,0.15819999999999368,1.2425987400495302,2018-12-27
1449,Thuốc và dịch vụ y tế,3.645970766407629,5.7561000000000035,10.818339520488408,2018-12-27
1450,Dịch vụ y tế,4.291050355450992,7.525300000000001,13.859618774057338,2018-12-27
1451,Giao thông,0.2149713246736269,-4.880799999999994,6.38118996604706,2018-12-27
1452,Bưu chính viễn thông,-0.8021243132705536,0.020799999999994156,-0.6551630689854591,2018-12-27
1453,Giáo dục,6.519756942981019,0.0040000000000048885,6.312995786207495,2018-12-27
1454,Dịch vụ giáo dục,7.409608691126095,0.0,7.116534829043985,2018-12-27
1455,"Văn hoá, giải trí và du lịch",1.7216216297501177,0.02200000000000557,1.306686093620172,2018-12-27
1456,Hàng hóa và dịch vụ khác,2.4029625594702964,0.2353999999999985,2.4386093009600813,2018-12-27
1457,CHỈ SỐ GIÁ VÀNG,-0.4105954536152012,0.40739999999999554,2.3587242148363856,2018-12-27
1458,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.6900918174922737,-0.07399999999999807,1.2906292394154946,2018-12-27
1459,LẠM PHÁT CƠ BẢN,1.7000000000000028,0.09000000000000341,1.480000000000004,2018-12-27
1460,CHỈ SỐ GIÁ TIÊU DÙNG,3.4579949214431167,-0.28839999999999577,3.588977004856133,2018-11-29
1461,Hàng ăn và dịch vụ ăn uống,4.803151752428846,-0.14239999999999498,3.0616352770561264,2018-11-29
1462,Lương thực,2.4085580817794465,0.2664999999999935,3.861427075203679,2018-11-29
1463,Thực phẩm,5.8161734398890985,-0.3007999999999953,3.2150373634161156,2018-11-29
1464,Ăn uống ngoài gia đình,3.4889009389544157,0.052400000000005775,2.2903437959363373,2018-11-29
1465,Đồ uống và thuốc lá,1.5112049436885115,0.06579999999999586,1.4057515949375698,2018-11-29
1466,"May mặc, mũ nón và giày dép",1.6813444037037613,0.26430000000000575,1.4841277878704204,2018-11-29
1467,Nhà ở và vật liệu xây dựng,2.2771136375591396,-0.640199999999993,3.5198632005092207,2018-11-29
1468,Thiết bị và đồ dùng gia đình,1.3171694089274695,0.08369999999999322,1.2322840350363435,2018-11-29
1469,Thuốc và dịch vụ y tế,0.5009992688826514,0.01300000000000523,11.494484864715602,2018-11-29
1470,Dịch vụ y tế,0.19711065525649474,0.0002999999999957481,14.771861058957697,2018-11-29
1471,Giao thông,6.241511260609457,-1.8075999999999937,6.960228022529137,2018-11-29
1472,Bưu chính viễn thông,-0.8544898995911723,-0.05870000000000175,-0.6417921645560511,2018-11-29
1473,Giáo dục,6.512620404727329,0.054299999999997794,6.294219230067796,2018-11-29
1474,Dịch vụ giáo dục,7.409608691126095,0.046700000000001296,7.0899314365818356,2018-11-29
1475,"Văn hoá, giải trí và du lịch",1.7320966522730288,0.05299999999999727,1.2690487145434588,2018-11-29
1476,Hàng hóa và dịch vụ khác,2.321436906734405,0.14509999999999934,2.4418505290666275,2018-11-29
1477,CHỈ SỐ GIÁ VÀNG,-0.9338972206032139,0.9786000000000001,2.61426734553001,2018-11-29
1478,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.788027947730697,-0.033799999999999386,1.1643550140221635,2018-11-29
1479,LẠM PHÁT CƠ BẢN,1.7199999999999989,0.10999999999999943,1.4599999999999937,2018-11-29
1480,CHỈ SỐ GIÁ TIÊU DÙNG,3.8936715334673124,0.33159999999999457,3.602084330314625,2018-10-29
1481,Hàng ăn và dịch vụ ăn uống,5.07267004017082,0.21760000000000446,2.88908326237555,2018-10-29
1482,Lương thực,3.278044954214593,0.15380000000000393,4.007842832798119,2018-10-29
1483,Thực phẩm,6.075356157042464,0.18149999999999977,2.958466708771141,2018-10-29
1484,Ăn uống ngoài gia đình,3.4867288102301615,0.3388000000000062,2.171254209134716,2018-10-29
1485,Đồ uống và thuốc lá,1.4991330536038703,0.028899999999993042,1.3952122871132246,2018-10-29
1486,"May mặc, mũ nón và giày dép",1.5617781123598036,0.1478000000000037,1.4644271767318173,2018-10-29
1487,Nhà ở và vật liệu xây dựng,2.897200767920367,0.308400000000006,3.644965669317287,2018-10-29
1488,Thiết bị và đồ dùng gia đình,1.3235470525125805,0.10949999999999704,1.2237994101490557,2018-10-29
1489,Thuốc và dịch vụ y tế,0.691926346973375,0.024699999999995725,12.657908906637331,2018-10-29
1490,Dịch vụ y tế,0.4239562332432456,0.0,16.341175214028468,2018-10-29
1491,Giao thông,8.928590843303468,1.5481999999999942,7.032366571658713,2018-10-29
1492,Bưu chính viễn thông,-0.8251255917527658,-0.03719999999999857,-0.6204973105603528,2018-10-29
1493,Giáo dục,6.488668071253343,0.5802000000000049,6.27240375817324,2018-10-29
1494,Dịch vụ giáo dục,7.40241560651431,0.6470000000000056,7.058016086988317,2018-10-29
1495,"Văn hoá, giải trí và du lịch",1.6659041393842386,0.09210000000000207,1.2228599989284987,2018-10-29
1496,Hàng hóa và dịch vụ khác,2.312445666576096,0.09130000000000393,2.453899682314699,2018-10-29
1497,CHỈ SỐ GIÁ VÀNG,-2.1918128283036964,0.11560000000000059,2.975999437067614,2018-10-29
1498,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.8172296178323535,0.2038000000000011,1.0034050996220145,2018-10-29
1499,LẠM PHÁT CƠ BẢN,1.6700000000000017,0.12999999999999545,1.4300000000000068,2018-10-29
1500,CHỈ SỐ GIÁ TIÊU DÙNG,3.980000000000004,0.5900000000000034,3.569999999999993,2018-09-28
1501,Hàng ăn và dịch vụ ăn uống,5.170000000000002,0.4399999999999977,2.6500000000000057,2018-09-28
1502,Lương thực,3.7099999999999937,0.28000000000000114,4.090000000000003,2018-09-28
1503,Thực phẩm,6.280000000000001,0.5100000000000051,2.6200000000000045,2018-09-28
1504,Ăn uống ngoài gia đình,3.180000000000007,0.3499999999999943,2.030000000000001,2018-09-28
1505,Đồ uống và thuốc lá,1.480000000000004,0.09000000000000341,1.3799999999999955,2018-09-28
1506,"May mặc, mũ nón và giày dép",1.5799999999999983,0.10999999999999943,1.4500000000000028,2018-09-28
1507,Nhà ở và vật liệu xây dựng,3.230000000000004,0.20000000000000284,3.730000000000004,2018-09-28
1508,Thiết bị và đồ dùng gia đình,1.3199999999999932,0.12999999999999545,1.2099999999999937,2018-09-28
1509,Thuốc và dịch vụ y tế,2.819999999999993,0.04000000000000625,14.069999999999993,2018-09-28
1510,Dịch vụ y tế,3.230000000000004,0.010000000000005116,18.260000000000005,2018-09-28
1511,Giao thông,7.930000000000007,0.8199999999999932,6.819999999999993,2018-09-28
1512,Bưu chính viễn thông,-0.7800000000000011,-0.0799999999999983,-0.5999999999999943,2018-09-28
1513,Giáo dục,6.069999999999993,5.069999999999993,6.25,2018-09-28
1514,Dịch vụ giáo dục,6.939999999999998,5.75,7.019999999999996,2018-09-28
1515,"Văn hoá, giải trí và du lịch",1.6400000000000006,0.09000000000000341,1.1700000000000017,2018-09-28
1516,Hàng hóa và dịch vụ khác,2.3499999999999943,0.14000000000000057,2.469999999999999,2018-09-28
1517,CHỈ SỐ GIÁ VÀNG,-3.1599999999999966,-0.9699999999999989,3.569999999999993,2018-09-28
1518,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.569999999999993,0.1599999999999966,0.7999999999999972,2018-09-28
1519,LẠM PHÁT CƠ BẢN,1.6099999999999994,0.14000000000000057,1.4099999999999966,2018-09-28
1520,CHỈ SỐ GIÁ TIÊU DÙNG,3.980000000000004,0.45000000000000284,3.519999999999996,2018-08-29
1521,Hàng ăn và dịch vụ ăn uống,4.790000000000006,0.8700000000000045,2.3400000000000034,2018-08-29
1522,Lương thực,3.5600000000000023,0.09999999999999432,4.140000000000001,2018-08-29
1523,Thực phẩm,5.799999999999997,1.1200000000000045,2.1700000000000017,2018-08-29
1524,Ăn uống ngoài gia đình,2.9200000000000017,0.6299999999999955,1.8799999999999955,2018-08-29
1525,Đồ uống và thuốc lá,1.4200000000000017,0.10999999999999943,1.3700000000000045,2018-08-29
1526,"May mặc, mũ nón và giày dép",1.5300000000000011,0.09999999999999432,1.4399999999999977,2018-08-29
1527,Nhà ở và vật liệu xây dựng,3.730000000000004,0.4399999999999977,3.7900000000000063,2018-08-29
1528,Thiết bị và đồ dùng gia đình,1.25,0.09999999999999432,1.2000000000000028,2018-08-29
1529,Thuốc và dịch vụ y tế,3.030000000000001,0.01999999999999602,15.560000000000002,2018-08-29
1530,Dịch vụ y tế,3.530000000000001,0.0,20.290000000000006,2018-08-29
1531,Giao thông,8.670000000000002,0.12999999999999545,6.689999999999998,2018-08-29
1532,Bưu chính viễn thông,-0.730000000000004,-0.06999999999999318,-0.5799999999999983,2018-08-29
1533,Giáo dục,6.0,0.45999999999999375,6.269999999999996,2018-08-29
1534,Dịch vụ giáo dục,6.920000000000002,0.45999999999999375,7.030000000000001,2018-08-29
1535,"Văn hoá, giải trí và du lịch",1.4699999999999989,0.18999999999999773,1.1200000000000045,2018-08-29
1536,Hàng hóa và dịch vụ khác,2.3100000000000023,0.12999999999999545,2.480000000000004,2018-08-29
1537,CHỈ SỐ GIÁ VÀNG,0.3299999999999983,-1.4099999999999966,4.439999999999998,2018-08-29
1538,CHỈ SỐ GIÁ ĐÔ LA MỸ,2.4399999999999977,1.1200000000000045,0.5799999999999983,2018-08-29
1539,LẠM PHÁT CƠ BẢN,1.5400000000000063,0.21999999999999886,1.3799999999999955,2018-08-29
1540,CHỈ SỐ GIÁ TIÊU DÙNG,4.459999999999994,-0.09000000000000341,3.450000000000003,2018-07-27
1541,Hàng ăn và dịch vụ ăn uống,4.989999999999995,0.4300000000000068,1.9899999999999949,2018-07-27
1542,Lương thực,3.780000000000001,-0.9200000000000017,4.219999999999999,2018-07-27
1543,Thực phẩm,6.349999999999994,0.8700000000000045,1.6599999999999966,2018-07-27
1544,Ăn uống ngoài gia đình,2.260000000000005,0.010000000000005116,1.7399999999999949,2018-07-27
1545,Đồ uống và thuốc lá,1.3700000000000045,0.04999999999999716,1.3700000000000045,2018-07-27
1546,"May mặc, mũ nón và giày dép",1.519999999999996,0.12000000000000455,1.4200000000000017,2018-07-27
1547,Nhà ở và vật liệu xây dựng,4.230000000000004,0.37000000000000455,3.799999999999997,2018-07-27
1548,Thiết bị và đồ dùng gia đình,1.1800000000000068,0.10999999999999943,1.1899999999999977,2018-07-27
1549,Thuốc và dịch vụ y tế,5.959999999999994,-5.849999999999994,17.47,2018-07-27
1550,Dịch vụ y tế,7.3799999999999955,-7.579999999999998,22.89,2018-07-27
1551,Giao thông,10.840000000000003,-0.519999999999996,6.409999999999997,2018-07-27
1552,Bưu chính viễn thông,-0.7000000000000028,-0.04999999999999716,-0.5499999999999972,2018-07-27
1553,Giáo dục,6.1200000000000045,0.04999999999999716,6.310000000000002,2018-07-27
1554,Dịch vụ giáo dục,6.969999999999999,0.15000000000000568,7.049999999999997,2018-07-27
1555,"Văn hoá, giải trí và du lịch",1.2900000000000063,0.2600000000000051,1.0699999999999932,2018-07-27
1556,Hàng hóa và dịch vụ khác,2.269999999999996,0.5600000000000023,2.510000000000005,2018-07-27
1557,CHỈ SỐ GIÁ VÀNG,2.8799999999999955,-1.5699999999999932,5.040000000000006,2018-07-27
1558,CHỈ SỐ GIÁ ĐÔ LA MỸ,1.2800000000000011,0.8400000000000034,0.3199999999999932,2018-07-27
1559,LẠM PHÁT CƠ BẢN,1.4099999999999966,0.15000000000000568,1.3599999999999994,2018-07-27
1560,CHỈ SỐ GIÁ TIÊU DÙNG,4.670000000000002,0.6099999999999994,3.2900000000000063,2018-06-29
1561,Hàng ăn và dịch vụ ăn uống,5.099999999999994,1.0799999999999983,1.5,2018-06-29
1562,Lương thực,4.670000000000002,-0.45000000000000284,4.290000000000006,2018-06-29
1563,Thực phẩm,6.349999999999994,1.75,0.9000000000000057,2018-06-29
1564,Ăn uống ngoài gia đình,2.260000000000005,0.1700000000000017,1.6500000000000057,2018-06-29
1565,Đồ uống và thuốc lá,1.3700000000000045,0.09000000000000341,1.3599999999999994,2018-06-29
1566,"May mặc, mũ nón và giày dép",1.4399999999999977,0.060000000000002274,1.4099999999999966,2018-06-29
1567,Nhà ở và vật liệu xây dựng,3.8799999999999955,0.6500000000000057,3.730000000000004,2018-06-29
1568,Thiết bị và đồ dùng gia đình,1.1700000000000017,0.030000000000001137,1.1899999999999977,2018-06-29
1569,Thuốc và dịch vụ y tế,12.959999999999994,0.030000000000001137,19.510000000000005,2018-06-29
1570,Dịch vụ y tế,16.730000000000004,0.0,25.680000000000007,2018-06-29
1571,Giao thông,9.719999999999999,1.0400000000000063,5.680000000000007,2018-06-29
1572,Bưu chính viễn thông,-0.7099999999999937,-0.10999999999999943,-0.5300000000000011,2018-06-29
1573,Giáo dục,6.1200000000000045,0.10999999999999943,6.340000000000003,2018-06-29
1574,Dịch vụ giáo dục,6.810000000000002,0.15000000000000568,7.060000000000002,2018-06-29
1575,"Văn hoá, giải trí và du lịch",0.9899999999999949,0.12999999999999545,1.0300000000000011,2018-06-29
1576,Hàng hóa và dịch vụ khác,2.4399999999999977,0.01999999999999602,2.549999999999997,2018-06-29
1577,CHỈ SỐ GIÁ VÀNG,3.5999999999999943,-0.7900000000000063,5.409999999999997,2018-06-29
1578,CHỈ SỐ GIÁ ĐÔ LA MỸ,0.519999999999996,0.20000000000000284,0.1599999999999966,2018-06-29
1579,LẠM PHÁT CƠ BẢN,1.3700000000000045,0.09999999999999432,1.3499999999999943,2018-06-29
1580,CHỈ SỐ GIÁ TIÊU DÙNG,3.8599999999999994,0.5499999999999972,3.010000000000005,2018-05-29
1581,Hàng ăn và dịch vụ ăn uống,3.3700000000000045,0.8799999999999955,0.7900000000000063,2018-05-29
1582,Lương thực,4.599999999999994,0.030000000000001137,4.219999999999999,2018-05-29
1583,Thực phẩm,3.6299999999999955,1.2000000000000028,-0.1599999999999966,2018-05-29
1584,Ăn uống ngoài gia đình,2.1099999999999994,0.5,1.5300000000000011,2018-05-29
1585,Đồ uống và thuốc lá,1.3700000000000045,0.0799999999999983,1.3599999999999994,2018-05-29
1586,"May mặc, mũ nón và giày dép",1.4300000000000068,0.0799999999999983,1.4000000000000057,2018-05-29
1587,Nhà ở và vật liệu xây dựng,3.760000000000005,0.3400000000000034,3.700000000000003,2018-05-29
1588,Thiết bị và đồ dùng gia đình,1.2199999999999989,0.09999999999999432,1.2000000000000028,2018-05-29
1589,Thuốc và dịch vụ y tế,12.939999999999998,0.030000000000001137,20.870000000000005,2018-05-29
1590,Dịch vụ y tế,16.730000000000004,0.0,27.560000000000002,2018-05-29
1591,Giao thông,7.819999999999993,1.7199999999999989,4.900000000000006,2018-05-29
1592,Bưu chính viễn thông,-0.6200000000000045,-0.14000000000000057,-0.4899999999999949,2018-05-29
1593,Giáo dục,6.090000000000003,0.0,6.390000000000001,2018-05-29
1594,Dịch vụ giáo dục,6.75,0.0,7.109999999999999,2018-05-29
1595,"Văn hoá, giải trí và du lịch",1.0400000000000063,0.0799999999999983,1.0400000000000063,2018-05-29
1596,Hàng hóa và dịch vụ khác,2.469999999999999,0.01999999999999602,2.569999999999993,2018-05-29
1597,CHỈ SỐ GIÁ VÀNG,4.719999999999999,-0.75,5.769999999999996,2018-05-29
1598,CHỈ SỐ GIÁ ĐÔ LA MỸ,0.2600000000000051,-0.060000000000002274,0.09000000000000341,2018-05-29
1599,LẠM PHÁT CƠ BẢN,1.3700000000000045,0.10999999999999943,1.3400000000000034,2018-05-29
1600,CHỈ SỐ GIÁ TIÊU DÙNG,2.75,0.0799999999999983,2.799999999999997,2018-04-27
1601,Hàng ăn và dịch vụ ăn uống,1.0,-0.18000000000000682,0.1599999999999966,2018-04-27
1602,Lương thực,4.5,0.12000000000000455,4.1200000000000045,2018-04-27
1603,Thực phẩm,0.0799999999999983,-0.3299999999999983,-1.0799999999999983,2018-04-27
1604,Ăn uống ngoài gia đình,1.6200000000000045,0.04000000000000625,1.3799999999999955,2018-04-27
1605,Đồ uống và thuốc lá,1.3700000000000045,0.0,1.3599999999999994,2018-04-27
1606,"May mặc, mũ nón và giày dép",1.4099999999999966,-0.010000000000005116,1.4000000000000057,2018-04-27
1607,Nhà ở và vật liệu xây dựng,3.3799999999999955,0.18000000000000682,3.680000000000007,2018-04-27
1608,Thiết bị và đồ dùng gia đình,1.230000000000004,0.09000000000000341,1.1899999999999977,2018-04-27
1609,Thuốc và dịch vụ y tế,12.950000000000003,0.01999999999999602,22.930000000000007,2018-04-27
1610,Dịch vụ y tế,16.760000000000005,0.0,30.419999999999987,2018-04-27
1611,Giao thông,5.640000000000001,1.1800000000000068,4.180000000000007,2018-04-27
1612,Bưu chính viễn thông,-0.5300000000000011,-0.0799999999999983,-0.45999999999999375,2018-04-27
1613,Giáo dục,6.109999999999999,0.060000000000002274,6.459999999999994,2018-04-27
1614,Dịch vụ giáo dục,6.780000000000001,0.04999999999999716,7.200000000000003,2018-04-27
1615,"Văn hoá, giải trí và du lịch",1.0999999999999943,0.0799999999999983,1.0400000000000063,2018-04-27
1616,Hàng hóa và dịch vụ khác,2.5900000000000034,-0.01999999999999602,2.5999999999999943,2018-04-27
1617,CHỈ SỐ GIÁ VÀNG,5.409999999999997,0.46999999999999886,6.030000000000001,2018-04-27
1618,CHỈ SỐ GIÁ ĐÔ LA MỸ,0.29000000000000625,0.09999999999999432,0.04999999999999716,2018-04-27
1619,LẠM PHÁT CƠ BẢN,1.3299999999999983,0.04999999999999716,1.3400000000000034,2018-04-27
1620,CHỈ SỐ GIÁ TIÊU DÙNG,2.6599999999999966,-0.269999999999996,2.819999999999993,2018-03-29
1621,Hàng ăn và dịch vụ ăn uống,0.519999999999996,-0.6200000000000045,-0.12000000000000455,2018-03-29
1622,Lương thực,4.540000000000006,0.3499999999999943,3.989999999999995,2018-03-29
1623,Thực phẩm,-0.7099999999999937,-1.0499999999999972,-1.4699999999999989,2018-03-29
1624,Ăn uống ngoài gia đình,1.6599999999999966,-0.01999999999999602,1.2999999999999972,2018-03-29
1625,Đồ uống và thuốc lá,1.4399999999999977,-0.28000000000000114,1.3599999999999994,2018-03-29
1626,"May mặc, mũ nón và giày dép",1.4399999999999977,-0.1700000000000017,1.3900000000000006,2018-03-29
1627,Nhà ở và vật liệu xây dựng,2.9599999999999937,-0.28000000000000114,3.780000000000001,2018-03-29
1628,Thiết bị và đồ dùng gia đình,1.230000000000004,0.01999999999999602,1.1800000000000068,2018-03-29
1629,Thuốc và dịch vụ y tế,22.019999999999996,1.980000000000004,26.450000000000003,2018-03-29
1630,Dịch vụ y tế,29.129999999999995,2.5400000000000063,35.31999999999999,2018-03-29
1631,Giao thông,2.969999999999999,-0.769999999999996,3.6899999999999977,2018-03-29
1632,Bưu chính viễn thông,-0.480000000000004,-0.04000000000000625,-0.4300000000000068,2018-03-29
1633,Giáo dục,6.060000000000002,0.010000000000005116,6.569999999999993,2018-03-29
1634,Dịch vụ giáo dục,6.730000000000004,0.010000000000005116,7.340000000000003,2018-03-29
1635,"Văn hoá, giải trí và du lịch",1.1299999999999955,-0.09000000000000341,1.019999999999996,2018-03-29
1636,Hàng hóa và dịch vụ khác,2.700000000000003,-0.09999999999999432,2.5999999999999943,2018-03-29
1637,CHỈ SỐ GIÁ VÀNG,5.969999999999999,-0.3499999999999943,6.239999999999995,2018-03-29
1638,CHỈ SỐ GIÁ ĐÔ LA MỸ,-0.09000000000000341,0.269999999999996,-0.030000000000001137,2018-03-29
1639,LẠM PHÁT CƠ BẢN,1.3799999999999955,-0.09000000000000341,1.3400000000000034,2018-03-29
1640,CHỈ SỐ GIÁ TIÊU DÙNG,3.1500000000000057,0.730000000000004,2.9000000000000057,2018-02-28
1641,Hàng ăn và dịch vụ ăn uống,0.269999999999996,1.5300000000000011,-0.4300000000000068,2018-02-28
1642,Lương thực,4.329999999999998,1.4399999999999977,3.719999999999999,2018-02-28
1643,Thực phẩm,-0.8799999999999955,1.7099999999999937,-1.8499999999999943,2018-02-28
1644,Ăn uống ngoài gia đình,1.1800000000000068,1.1400000000000006,1.1200000000000045,2018-02-28
1645,Đồ uống và thuốc lá,1.7000000000000028,0.75,1.3199999999999932,2018-02-28
