,Ngành,Total-M,Total-YOY,YOY,YTD-YOY,Date,Month,PreMonth,MOM
4001,Gỗ và sản phẩm gỗ,570,3784.5992629999996,,0.525201943166806,2016-07-29,2016-07,2016-06,1.7857142857142776
4002,"Dệt, may",2400,13247.164767999999,,5.4341071499691225,2016-07-29,2016-07,2016-06,14.285714285714278
4003,Giày dép,1250,7524.401512,,8.136011847398848,2016-07-29,2016-07,2016-06,-3.8461538461538396
4004,Sản phẩm gốm sứ,35,250.986968,,-9.152111762574961,2016-07-29,2016-07,2016-06,0.0
4005,"Đá quý, KL quý và sản phẩm",120,654.156209,,88.9994666604999,2016-07-29,2016-07,2016-06,20.0
4006,Sắt thép,126.1362810178457,987.6609380178458,,-2.9886287697873826,2016-07-29,2016-07,2016-06,-15.009822785968623
4007,"Điện tử, máy tính và linh kiện",1500,9377.13745,,9.461665591783543,2016-07-29,2016-07,2016-06,0.0
4008,Điện thoại và linh kiện,2500,19446.219816,,13.397933593457864,2016-07-29,2016-07,2016-06,-10.714285714285708
4009,"Máy móc thiết bị, dụng cụ PT khác",850,5299.186459,,18.199036607760917,2016-07-29,2016-07,2016-06,11.842105263157904
4010,Dây điện và cáp điện,65,486.247199,,2.396708964925324,2016-07-29,2016-07,2016-06,0.0
4011,Phương tiện vận tải và phụ tùng,430,3313.143212,,-1.3900329797895523,2016-07-29,2016-07,2016-06,-4.444444444444443
4012,TỔNG TRỊ GIÁ,14800,82244.309785,,5.900000000000006,2016-06-29,2016-06,2016-05,1.3698630136986338
4013,Khu vực kinh tế trong nước,4287,23680,,3.299999999999997,2016-06-29,2016-06,2016-05,0.8705882352941074
4014,Khu vực có vốn đầu tư NN,10513,58564.309785000005,,6.900000000000006,2016-06-29,2016-06,2016-05,1.5748792270531453
4015,Dầu thô,213,1130.8647110000002,,-46.570476724496956,2016-06-29,2016-06,2016-05,6.5
4016,Dầu thô,213,1130.8647110000002,,-46.570476724496956,2016-06-29,2016-06,2016-05,6.5
4017,Hàng hoá khác,10300,57433.445074,,9.099999999999994,2016-06-29,2016-06,2016-05,1.477832512315274
4018,Thủy sản,570,3084.042199,,4.421969925152624,2016-06-29,2016-06,2016-05,-1.724137931034491
4019,Rau quả,220,1203.0519,,41.43280963987297,2016-06-29,2016-06,2016-05,-12.0
4020,Hạt điều,250.32307035593328,1200.1561113559333,,11.647817450517323,2016-06-29,2016-06,2016-05,-7.2877517200247155
4021,Cà phê,292.72330566801617,1709.0453946680161,,17.887885651783833,2016-06-29,2016-06,2016-05,-1.2466962880385921
4022,Chè,20.398391773096698,87.79628577309668,,-2.580225528888107,2016-06-29,2016-06,2016-05,12.074026187263541
4023,Hạt tiêu,165.88867184698145,891.3496748469814,,9.970028803803288,2016-06-29,2016-06,2016-05,-6.864603932167341
4024,Gạo,203.77663944230864,1251.7070674423085,,-2.7298477132571435,2016-06-29,2016-06,2016-05,-15.093066899038064
4025,Sắn và sản phẩm của sắn,63.39180355787184,561.6002215578718,,-29.727183458369126,2016-06-29,2016-06,2016-05,-42.552004285610025
4026,Than đá,16.61036141579152,39.98934841579152,,-66.1715217774512,2016-06-29,2016-06,2016-05,46.75830893126539
4027,Dầu thô,213,1130.8647110000002,,-46.570476724496956,2016-06-29,2016-06,2016-05,6.5
4028,Dầu thô,213,1130.8647110000002,,-46.570476724496956,2016-06-29,2016-06,2016-05,6.5
4029,Xăng dầu,73.55866292477579,406.82929292477576,,9.174271609002133,2016-06-29,2016-06,2016-05,47.11732584955158
4030,Hóa chất,85,452.211369,,-2.5884451470422647,2016-06-29,2016-06,2016-05,0.0
4031,Sản phẩm hóa chất,65,371.702988,,0.4636284857314905,2016-06-29,2016-06,2016-05,0.0
4032,Sản phẩm từ chất dẻo,180,1052.2462759999999,,4.793004705118477,2016-06-29,2016-06,2016-05,0.0
4033,Cao su,86.61539461049094,529.654348610491,,-12.262648727774717,2016-06-29,2016-06,2016-05,-23.9980749162235
4034,"Túi xách, ví, va li, mũ, ô dù",300,1607.212819,,11.704209110301903,2016-06-29,2016-06,2016-05,7.142857142857139
4035,"Sản phẩm mây tre, cói, thảm",20.365258,127.072199,,0.1290197654432177,2016-06-29,2016-06,2016-05,1.8262900000000144
4036,Gỗ và sản phẩm gỗ,560,3219.894883,,1.565690457055851,2016-06-29,2016-06,2016-05,-3.448275862068968
4037,"Dệt, may",2100,10723.628658,,5.147381694379831,2016-06-29,2016-06,2016-05,20.0
4038,Giày dép,1300,6349.050224,,8.764405044331227,2016-06-29,2016-06,2016-05,13.043478260869563
4039,Sản phẩm gốm sứ,35,217.243575,,-8.442885275609797,2016-06-29,2016-06,2016-05,0.0
4040,"Đá quý, KL quý và sản phẩm",100,491.383176,,63.49047410799818,2016-06-29,2016-06,2016-05,66.66666666666669
4041,Sắt thép,148.41277563193663,832.0482046319366,,-5.21496585476558,2016-06-29,2016-06,2016-05,14.16367356302817
4042,"Điện tử, máy tính và linh kiện",1500,7876.552935,,7.128790379385634,2016-06-29,2016-06,2016-05,15.384615384615373
4043,Điện thoại và linh kiện,2800,17054.356633,,16.709845451257934,2016-06-29,2016-06,2016-05,-9.677419354838719
4044,"Máy móc thiết bị, dụng cụ PT khác",760,4386.53521,,15.866114871004228,2016-06-29,2016-06,2016-05,1.3333333333333428
4045,Dây điện và cáp điện,65,417.997192,,4.091609160356228,2016-06-29,2016-06,2016-05,-7.142857142857139
4046,Phương tiện vận tải và phụ tùng,450,2898.234946,,1.8796192244419245,2016-06-29,2016-06,2016-05,-10.0
4047,TỔNG TRỊ GIÁ,14600,67705,,6.599999999999994,2016-05-30,2016-05,2016-04,3.546099290780134
4048,Khu vực kinh tế trong nước,4250,19442,,3.9000000000000057,2016-05-30,2016-05,2016-04,3.1553398058252498
4049,Khu vực có vốn đầu tư NN,10350,48263,,7.700000000000003,2016-05-30,2016-05,2016-04,3.707414829659328
4050,Dầu thô,200,883.436884,,-49.22117279478986,2016-05-30,2016-05,2016-04,11.111111111111114
4051,Dầu thô,200,883.436884,,-49.22117279478986,2016-05-30,2016-05,2016-04,11.111111111111114
4052,Hàng hoá khác,10150,47379.563116,,10,2016-05-30,2016-05,2016-04,3.5714285714285836
4053,Thủy sản,580,2543.295806,,5.603490690712249,2016-05-30,2016-05,2016-04,11.538461538461547
4054,Rau quả,250,1014.301492,,53.7175844466646,2016-05-30,2016-05,2016-04,25.0
4055,Hạt điều,270,958.050911,,15.661813508991202,2016-05-30,2016-05,2016-04,18.790739364081006
4056,Cà phê,296.4187471862375,1421.9483431862377,,15.815647730610209,2016-05-30,2016-05,2016-04,9.383658336771731
4057,Chè,18.200819999999997,68.076263,,-2.3202705877033907,2016-05-30,2016-05,2016-04,75.34576241141579
4058,Hạt tiêu,178.1156025,734.1100315,,8.525260045203837,2016-05-30,2016-05,2016-04,16.74808353087029
4059,Gạo,240,1132.522382,,8.415329680940758,2016-05-30,2016-05,2016-04,15.634863345383181
4060,Sắn và sản phẩm của sắn,110.34641464783603,538.140034647836,,-22.652546527142675,2016-05-30,2016-05,2016-04,-11.027000024386425
4061,Than đá,11.318174443922642,20.10591244392264,,-79.092795093835,2016-05-30,2016-05,2016-04,525.9583925286645
4062,Dầu thô,200,883.436884,,-49.22117279478986,2016-05-30,2016-05,2016-04,11.111111111111114
4063,Dầu thô,200,883.436884,,-49.22117279478986,2016-05-30,2016-05,2016-04,11.111111111111114
4064,Xăng dầu,50,316.340796,,6.800479626600492,2016-05-30,2016-05,2016-04,-28.57142857142857
4065,Hóa chất,85,371.53486,,-4.1670840316593285,2016-05-30,2016-05,2016-04,13.333333333333329
4066,Sản phẩm hóa chất,65,306.618716,,1.1495789161881618,2016-05-30,2016-05,2016-04,-7.142857142857139
4067,Sản phẩm từ chất dẻo,180,876.431971,,5.841853726503075,2016-05-30,2016-05,2016-04,0.0
4068,Cao su,113.96473775501775,486.14605375501776,,3.7698931114716174,2016-05-30,2016-05,2016-04,16.739240811737105
4069,"Túi xách, ví, va li, mũ, ô dù",280,1326.052901,,12.110192032650573,2016-05-30,2016-05,2016-04,-6.666666666666671
4070,"Sản phẩm mây tre, cói, thảm",20,106.744106,,0.8283323025133313,2016-05-30,2016-05,2016-04,0.0
4071,Gỗ và sản phẩm gỗ,580,2682.010363,,2.7929798310826897,2016-05-30,2016-05,2016-04,0.0
4072,"Dệt, may",1750,8602.761212000001,,6.126864026205439,2016-05-30,2016-05,2016-04,2.941176470588232
4073,Giày dép,1150,4955.622184,,6.041453835458938,2016-05-30,2016-05,2016-04,27.77777777777777
4074,Sản phẩm gốm sứ,35,182.795019,,-8.408374873371642,2016-05-30,2016-05,2016-04,-12.5
4075,"Đá quý, KL quý và sản phẩm",60,310.210565,,25.82402346026238,2016-05-30,2016-05,2016-04,-25.0
4076,Sắt thép,130,649.095386,,-10.204602957222079,2016-05-30,2016-05,2016-04,30.0
4077,"Điện tử, máy tính và linh kiện",1300,6339.838685,,5.391723245556946,2016-05-30,2016-05,2016-04,0.0
4078,Điện thoại và linh kiện,3100,14438.539604,,20.60128871356224,2016-05-30,2016-05,2016-04,-3.125
4079,"Máy móc thiết bị, dụng cụ PT khác",750,3627.808524,,16.17614844735735,2016-05-30,2016-05,2016-04,0.0
4080,Dây điện và cáp điện,70,358.015612,,6.091428622871774,2016-05-30,2016-05,2016-04,-6.666666666666671
4081,Phương tiện vận tải và phụ tùng,500,2446.597408,,2.3530395503859296,2016-05-30,2016-05,2016-04,4.166666666666671
4082,TỔNG TRỊ GIÁ,14100,52869,,6,2016-04-29,2016-04,2016-03,-0.7042253521126725
4083,Khu vực kinh tế trong nước,4120,15114,,2.9000000000000057,2016-04-29,2016-04,2016-03,1.8289668808699986
4084,Khu vực có vốn đầu tư NN,9980,37755,,7.299999999999997,2016-04-29,2016-04,2016-03,-1.7136103998424232
4085,Dầu thô,180,678.151854,,-52.10986494468011,2016-04-29,2016-04,2016-03,16.883116883116884
4086,Dầu thô,180,678.151854,,-52.10986494468011,2016-04-29,2016-04,2016-03,16.883116883116884
4087,Hàng hoá khác,9800,37076.848146,,9.799999999999997,2016-04-29,2016-04,2016-03,-2.0
4088,Thủy sản,520,1928.853597,,3.774461971333835,2016-04-29,2016-04,2016-03,0.0
4089,Rau quả,200,740.961966,,43.31924894437006,2016-04-29,2016-04,2016-03,0.0
4090,Hạt điều,227.29044489947879,671.7185428994787,,11.784722011723233,2016-04-29,2016-04,2016-03,36.97320520990962
4091,Cà phê,270.98997390782074,1081.6344369078206,,10.699809006110584,2016-04-29,2016-04,2016-03,2.717934522909431
4092,Chè,10.37996,46.183418,,-14.154335475381657,2016-04-29,2016-04,2016-03,1.1779308276040723
4093,Hạt tiêu,152.5640482594329,523.348102259433,,3.815033780511513,2016-04-29,2016-04,2016-03,-4.647469837854445
4094,Gạo,207.54986260774805,887.9919196077481,,10.332419808751013,2016-04-29,2016-04,2016-03,-4.917421279223461
4095,Sắn và sản phẩm của sắn,124.02236035435541,443.02641335435544,,-23.54206001252271,2016-04-29,2016-04,2016-03,-15.334719021482812
4096,Than đá,1.8081352657004832,6.889978265700483,,-91.44719187806334,2016-04-29,2016-04,2016-03,80.81352657004831
4097,Dầu thô,180,678.151854,,-52.10986494468011,2016-04-29,2016-04,2016-03,16.883116883116884
4098,Dầu thô,180,678.151854,,-52.10986494468011,2016-04-29,2016-04,2016-03,16.883116883116884
4099,Xăng dầu,70,259.433679,,12.648662765398129,2016-04-29,2016-04,2016-03,7.845047085484367
4100,Hóa chất,75,284.190175,,-9.543707504145189,2016-04-29,2016-04,2016-03,7.142857142857139
4101,Sản phẩm hóa chất,70,245.561032,,2.461427248469789,2016-04-29,2016-04,2016-03,7.692307692307693
4102,Sản phẩm từ chất dẻo,180,690.2568269999999,,6.417662857698716,2016-04-29,2016-04,2016-03,-10.0
4103,Cao su,97.62333296205539,368.77503796205536,,4.417556596711037,2016-04-29,2016-04,2016-03,-4.646821482039655
4104,"Túi xách, ví, va li, mũ, ô dù",300,1036.1300660000002,,10.84972147983541,2016-04-29,2016-04,2016-03,11.111111111111114
4105,"Sản phẩm mây tre, cói, thảm",20,87.863725,,2.606937184432965,2016-04-29,2016-04,2016-03,-20.0
4106,Gỗ và sản phẩm gỗ,580,2099.223934,,1.7863585423651784,2016-04-29,2016-04,2016-03,0.0
4107,"Dệt, may",1700,6825.443382,,6.184741967121113,2016-04-29,2016-04,2016-03,-10.526315789473685
4108,Giày dép,900,3686.374968,,4.752134949831955,2016-04-29,2016-04,2016-03,0.0
4109,Sản phẩm gốm sứ,40,149.97659299999998,,-4.737996830849923,2016-04-29,2016-04,2016-03,0.0
4110,"Đá quý, KL quý và sản phẩm",80,260.220124,,33.80380708106151,2016-04-29,2016-04,2016-03,0.0
4111,Sắt thép,100,483.118079,,-16.20495523842638,2016-04-29,2016-04,2016-03,-18.107046457980672
4112,"Điện tử, máy tính và linh kiện",1300,5034.1173,,6.807006671713722,2016-04-29,2016-04,2016-03,-10.34482758620689
4113,Điện thoại và linh kiện,3200,11474.142082,,23.775350634767477,2016-04-29,2016-04,2016-03,10.34482758620689
4114,"Máy móc thiết bị, dụng cụ PT khác",750,2859.754031,,15.832263186765118,2016-04-29,2016-04,2016-03,0.0
4115,Dây điện và cáp điện,75,289.835373,,6.4074232213523885,2016-04-29,2016-04,2016-03,-16.666666666666657
4116,Phương tiện vận tải và phụ tùng,480,1881.989912,,-4.595840884792125,2016-04-29,2016-04,2016-03,0.0
4117,TỔNG TRỊ GIÁ,14200,37884,,4.099999999999994,2016-03-29,2016-03,2016-02,37.86407766990291
4118,Khu vực kinh tế trong nước,4046,10841,,0.29999999999999716,2016-03-29,2016-03,2016-02,38.46680355920603
4119,Khu vực có vốn đầu tư NN,10154,27043,,5.799999999999997,2016-03-29,2016-03,2016-02,37.62537272973705
4120,Dầu thô,154,445.90561,,-52.760429940489544,2016-03-29,2016-03,2016-02,20.3125
4121,Dầu thô,154,445.90561,,-52.760429940489544,2016-03-29,2016-03,2016-02,20.3125
4122,Hàng hoá khác,10000,26597.09439,,8,2016-03-29,2016-03,2016-02,37.93103448275863
4123,Thủy sản,520,1400.162838,,4.574605016697035,2016-03-29,2016-03,2016-02,48.571428571428584
4124,Rau quả,200,531.737889,,42.98055483623713,2016-03-29,2016-03,2016-02,66.66666666666669
4125,Hạt điều,165.9378887652948,432.26470076529483,,7.495485154243099,2016-03-29,2016-03,2016-02,46.74954201261204
4126,Cà phê,263.819531775516,771.473990775516,,0.9401435471029203,2016-03-29,2016-03,2016-02,31.909765887758
4127,Chè,10.259114725014783,35.56988472501479,,-9.331561851841457,2016-03-29,2016-03,2016-02,1.8209007624834896
4128,Hạt tiêu,160,337.683808,,-4.160198293288005,2016-03-29,2016-03,2016-02,116.98224564473233
4129,Gạo,218.28379646417417,635.3101054641742,,29.317833886720422,2016-03-29,2016-03,2016-02,3.9446649829400826
4130,Sắn và sản phẩm của sắn,146.48550022036142,329.64928622036143,,-24.955970305501125,2016-03-29,2016-03,2016-02,137.4395725855553
4131,Than đá,1,3.768961,,-93.31434865427657,2016-03-29,2016-03,2016-02,-48.04655029093933
4132,Dầu thô,154,445.90561,,-52.760429940489544,2016-03-29,2016-03,2016-02,20.3125
4133,Dầu thô,154,445.90561,,-52.760429940489544,2016-03-29,2016-03,2016-02,20.3125
4134,Xăng dầu,64.9079414324089,189.2739804324089,,7.264905093472279,2016-03-29,2016-03,2016-02,-7.568287196466599
4135,Hóa chất,70,202.263836,,-14.319920553291183,2016-03-29,2016-03,2016-02,27.272727272727266
4136,Sản phẩm hóa chất,65,173.268119,,0.037635043757404674,2016-03-29,2016-03,2016-02,62.5
4137,Sản phẩm từ chất dẻo,200,509.128443,,6.8838983313924444,2016-03-29,2016-03,2016-02,53.84615384615387
4138,Cao su,102.38078528621617,266.1984112862161,,-4.872039287161641,2016-03-29,2016-03,2016-02,136.55401607653812
4139,"Túi xách, ví, va li, mũ, ô dù",270,727.870218,,8.80260136961131,2016-03-29,2016-03,2016-02,35.0
4140,"Sản phẩm mây tre, cói, thảm",25,71.515023,,12.11408835073307,2016-03-29,2016-03,2016-02,13.63636363636364
4141,Gỗ và sản phẩm gỗ,580,1523.571601,,0.7357433243923879,2016-03-29,2016-03,2016-02,45.0
4142,"Dệt, may",1900,5176.596029,,7.5772757122144725,2016-03-29,2016-03,2016-02,18.75
4143,Giày dép,900,2771.128552,,8.97159403048613,2016-03-29,2016-03,2016-02,28.571428571428584
4144,Sản phẩm gốm sứ,40,111.498829,,-6.265179315670451,2016-03-29,2016-03,2016-02,33.333333333333314
4145,"Đá quý, KL quý và sản phẩm",80,148.181476,,6.144007832888448,2016-03-29,2016-03,2016-02,166.66666666666663
4146,Sắt thép,122.11062817350937,357.76422617350937,,-17.718871013692294,2016-03-29,2016-03,2016-02,27.458174096429303
4147,"Điện tử, máy tính và linh kiện",1450,3761.843126,,5.707760301315517,2016-03-29,2016-03,2016-02,31.818181818181813
4148,Điện thoại và linh kiện,2900,7608.167703,,14.170245694919515,2016-03-29,2016-03,2016-02,45.0
4149,"Máy móc thiết bị, dụng cụ PT khác",750,2036.267626,,11.95430379198595,2016-03-29,2016-03,2016-02,36.363636363636346
4150,Dây điện và cáp điện,90,224.623354,,11.213277397583596,2016-03-29,2016-03,2016-02,28.571428571428584
4151,Phương tiện vận tải và phụ tùng,480,1412.557907,,-0.9554210604087956,2016-03-29,2016-03,2016-02,6.666666666666671
4152,TỔNG TRỊ GIÁ,10300,23663,,2.9000000000000057,2016-02-29,2016-02,2016-01,-25.362318840579718
4153,Khu vực kinh tế trong nước,2922,7124,,4.200000000000003,2016-02-29,2016-02,2016-01,-27.94081381011098
4154,Khu vực có vốn đầu tư NN,7378,16539,,2.299999999999997,2016-02-29,2016-02,2016-01,-24.289379168804516
4155,Dầu thô,128,250.497466,,-62.96838357916661,2016-02-29,2016-02,2016-01,-11.724137931034477
4156,Dầu thô,128,250.497466,,-62.96838357916661,2016-02-29,2016-02,2016-01,-11.724137931034477
4157,Hàng hoá khác,7250,16288.502534,,5.200000000000003,2016-02-29,2016-02,2016-01,-24.479166666666657
4158,Thủy sản,350,902.763762,,7.726823112889036,2016-02-29,2016-02,2016-01,-36.36363636363637
4159,Rau quả,120,319.394533,,39.01999783361873,2016-02-29,2016-02,2016-01,-33.33333333333334
4160,Hạt điều,113.07557522123895,299.742992221239,,19.851623548344577,2016-02-29,2016-02,2016-01,-39.929458116432734
4161,Cà phê,200,494.869733,,0.7712912583286027,2016-02-29,2016-02,2016-01,-27.581144878689102
4162,Chè,10.075647188533628,27.10140018853363,,4.2796632553983756,2016-02-29,2016-02,2016-01,-38.25092946264067
4163,Hạt tiêu,73.738752,159.591031,,-21.144050769404075,2016-02-29,2016-02,2016-01,-0.8291802151333201
4164,Gạo,210,426.561086,,92.51149433670318,2016-02-29,2016-02,2016-01,-13.130653669774318
4165,Sắn và sản phẩm của sắn,61.69380218521876,171.51699118521876,,-28.760526262260626,2016-02-29,2016-02,2016-01,-49.075421607002625
4166,Than đá,1.9248000000000003,4.145358,,-87.85676568147892,2016-02-29,2016-02,2016-01,-85.24813951018108
4167,Dầu thô,128,250.497466,,-62.96838357916661,2016-02-29,2016-02,2016-01,-11.724137931034477
4168,Dầu thô,128,250.497466,,-62.96838357916661,2016-02-29,2016-02,2016-01,-11.724137931034477
4169,Xăng dầu,70.2225886156333,137.3821836156333,,20.576189868437567,2016-02-29,2016-02,2016-01,-10.16218314988852
4170,Hóa chất,55,124.78444,,-13.9771315948568,2016-02-29,2016-02,2016-01,-26.66666666666667
4171,Sản phẩm hóa chất,40,100.17605900000001,,-7.217963257108806,2016-02-29,2016-02,2016-01,-38.46153846153846
4172,Sản phẩm từ chất dẻo,130,308.29148799999996,,6.712458871258022,2016-02-29,2016-02,2016-01,-18.75
4173,Cao su,43.280087560673834,148.03421056067384,,-21.80139106066207,2016-02-29,2016-02,2016-01,-65.07175180589084
4174,"Túi xách, ví, va li, mũ, ô dù",200,463.734897,,15.289781533752375,2016-02-29,2016-02,2016-01,-23.076923076923066
4175,"Sản phẩm mây tre, cói, thảm",22,52.530921,,23.850900464900747,2016-02-29,2016-02,2016-01,-18.51851851851852
4176,Gỗ và sản phẩm gỗ,400,1006.250766,,3.3561015892506845,2016-02-29,2016-02,2016-01,-33.33333333333334
4177,"Dệt, may",1600,3601.8739530000003,,12.407916823841589,2016-02-29,2016-02,2016-01,-20.0
4178,Giày dép,700,1878.03122,,7.255818176179375,2016-02-29,2016-02,2016-01,-39.13043478260869
4179,Sản phẩm gốm sứ,30,75.675753,,-4.013124709473729,2016-02-29,2016-02,2016-01,-40.0
4180,"Đá quý, KL quý và sản phẩm",30,71.78984,,-8.622032581721257,2016-02-29,2016-02,2016-01,-33.33333333333334
4181,Sắt thép,95.80447000686343,221.35586200686345,,-21.263285617007114,2016-02-29,2016-02,2016-01,-8.089370900668484
4182,"Điện tử, máy tính và linh kiện",1100,2350.0241770000002,,6.1727192201618095,2016-02-29,2016-02,2016-01,-21.42857142857143
4183,Điện thoại và linh kiện,2000,4269.861044,,2.49552585628669,2016-02-29,2016-02,2016-01,-20.0
4184,"Máy móc thiết bị, dụng cụ PT khác",550,1277.93686,,14.460711583071358,2016-02-29,2016-02,2016-01,-21.42857142857143
4185,Dây điện và cáp điện,70,142.082445,,18.763133839360236,2016-02-29,2016-02,2016-01,-6.666666666666671
4186,Phương tiện vận tải và phụ tùng,450,975.12795,,12.644021002601761,2016-02-29,2016-02,2016-01,0.0
4187,TỔNG TRỊ GIÁ,13800,13800,2.200000000000003,2.200000000000003,2016-01-29,2016-01,2015-12,-2.816901408450704
4188,Khu vực kinh tế trong nước,4055,4055,0,0,2016-01-29,2016-01,2015-12,-0.5152109911678195
4189,Khu vực có vốn đầu tư NN,9745,9745,3.200000000000003,3.200000000000003,2016-01-29,2016-01,2015-12,-3.7435796128012555
4190,Dầu thô,145,145,-54.90573973210768,-54.90573973210768,2016-01-29,2016-01,2015-12,-55.30209617755857
4191,Dầu thô,145,145,-54.90573973210768,-54.90573973210768,2016-01-29,2016-01,2015-12,-55.30209617755857
4192,Hàng hoá khác,9600,9600,5.299999999999997,5.299999999999997,2016-01-29,2016-01,2015-12,-2.036817829299153
4193,Thủy sản,550,550,10.313375811109935,10.313375811109935,2016-01-29,2016-01,2015-12,-8.333333333333343
4194,Rau quả,180,180,32.29454772496044,32.29454772496044,2016-01-29,2016-01,2015-12,0.0
4195,Hạt điều,188.2379810064134,188.2379810064134,18.76363771625155,18.76363771625155,2016-01-29,2016-01,2015-12,-10.957564195348624
4196,Cà phê,276.1711707054389,276.1711707054389,-4.989319796409831,-4.989319796409831,2016-01-29,2016-01,2015-12,12.996613883331818
4197,Chè,16.3170831574504,16.3170831574504,-4.380977030452883,-4.380977030452883,2016-01-29,2016-01,2015-12,-29.1294882111809
4198,Hạt tiêu,74.35529136490251,74.35529136490251,-23.73111311078054,-23.73111311078054,2016-01-29,2016-01,2015-12,-1.8485419423250278
4199,Gạo,241.7423508652922,241.7423508652922,62.164851993136296,62.164851993136296,2016-01-29,2016-01,2015-12,-24.045738867716437
4200,Sắn và sản phẩm của sắn,121.14739902039572,121.14739902039572,-15.578813889694203,-15.578813889694203,2016-01-29,2016-01,2015-12,1.0608255733683762
4201,Than đá,13.047845736667671,13.047845736667671,-10.807452719682516,-10.807452719682516,2016-01-29,2016-01,2015-12,104.1880158267349
4202,Dầu thô,145,145,-54.90573973210768,-54.90573973210768,2016-01-29,2016-01,2015-12,-55.30209617755857
4203,Dầu thô,145,145,-54.90573973210768,-54.90573973210768,2016-01-29,2016-01,2015-12,-55.30209617755857
4204,Xăng dầu,78.16595625069017,78.16595625069017,30.70122023214782,30.70122023214782,2016-01-29,2016-01,2015-12,6.678662882618141
4205,Hóa chất,75,75,-2.0638720100687635,-2.0638720100687635,2016-01-29,2016-01,2015-12,0.0
4206,Sản phẩm hóa chất,65,65,7.061877186059419,7.061877186059419,2016-01-29,2016-01,2015-12,-7.142857142857139
4207,Sản phẩm từ chất dẻo,160,160,-6.847273811528126,-6.847273811528126,2016-01-29,2016-01,2015-12,-11.111111111111114
4208,Cao su,123.91141783049191,123.91141783049191,-7.467262536655781,-7.467262536655781,2016-01-29,2016-01,2015-12,-27.230840178042243
4209,"Túi xách, ví, va li, mũ, ô dù",260,260,5.730179225870074,5.730179225870074,2016-01-29,2016-01,2015-12,-3.7037037037037095
4210,"Sản phẩm mây tre, cói, thảm",27,27,3.1204122158273435,3.1204122158273435,2016-01-29,2016-01,2015-12,7.176257316610958
4211,Gỗ và sản phẩm gỗ,600,600,3.386315730042895,3.386315730042895,2016-01-29,2016-01,2015-12,-9.090909090909093
4212,"Dệt, may",2000,2000,5.782158905267295,5.782158905267295,2016-01-29,2016-01,2015-12,0.0
4213,Giày dép,1150,1150,7.475438418434521,7.475438418434521,2016-01-29,2016-01,2015-12,-4.188953542744372
4214,Sản phẩm gốm sứ,50,50,1.8413548370946842,1.8413548370946842,2016-01-29,2016-01,2015-12,26.381001683548917
4215,"Đá quý, KL quý và sản phẩm",45,45,-6.677396139252167,-6.677396139252167,2016-01-29,2016-01,2015-12,-10.0
4216,Sắt thép,104.23655125167697,104.23655125167697,-29.062316147448243,-29.062316147448243,2016-01-29,2016-01,2015-12,-3.060371949309584
4217,"Điện tử, máy tính và linh kiện",1400,1400,10.110644484484084,10.110644484484084,2016-01-29,2016-01,2015-12,-6.666666666666671
4218,Điện thoại và linh kiện,2500,2500,2.405973247025244,2.405973247025244,2016-01-29,2016-01,2015-12,13.63636363636364
4219,"Máy móc thiết bị, dụng cụ PT khác",700,700,7.900320918984207,7.900320918984207,2016-01-29,2016-01,2015-12,-6.666666666666671
4220,Dây điện và cáp điện,75,75,4.8776717324679595,4.8776717324679595,2016-01-29,2016-01,2015-12,-11.764705882352942
4221,Phương tiện vận tải và phụ tùng,450,450,-16.732497491552607,-16.732497491552607,2016-01-29,2016-01,2015-12,-10.0
4222,TỔNG TRỊ GIÁ,14200,162439,,8.135968248055363,2015-12-29,2015-12,2015-11,-0.6993006993006929
4223,Khu vực kinh tế trong nước,4076,47306,,-3.529954615536141,2015-12-29,2015-12,2015-11,-2.4880382775119614
4224,Khu vực có vốn đầu tư NN,10124,115133,,13.789926202461217,2015-12-29,2015-12,2015-11,0.039525691699608956
4225,Dầu thô,324.4,3806.256288,,-47.31263831650211,2015-12-29,2015-12,2015-11,20.148148148148138
4226,Dầu thô,324.4,3806.256288,,-47.31263831650211,2015-12-29,2015-12,2015-11,20.148148148148138
4227,Hàng hoá khác,9799.6,111326.743712,,18.488095072157833,2015-12-29,2015-12,2015-11,-0.5116751269035547
4228,Thủy sản,600,6600.867317,,-15.646664523020576,2015-12-29,2015-12,2015-11,-7.692307692307693
4229,Rau quả,180,1850.24829,,24.261512360410336,2015-12-29,2015-12,2015-11,12.5
4230,Hạt điều,211.4025512727273,2403.145887272727,,20.611772064399304,2015-12-29,2015-12,2015-11,1.4943071340674692
4231,Cà phê,244.40658990948492,2567.366857909485,,-27.819844819460485,2015-12-29,2015-12,2015-11,27.229350832072114
4232,Chè,23.023797550767327,212.36866055076734,,-6.9510217835234585,2015-12-29,2015-12,2015-11,22.616601154386686
4233,Hạt tiêu,75.75566663636363,1264.4304436363636,,5.259697674768262,2015-12-29,2015-12,2015-11,10.551132782576573
4234,Gạo,318.27358631567563,2902.259941315676,,-1.121319665610315,2015-12-29,2015-12,2015-11,-16.243793074822193
4235,Sắn và sản phẩm của sắn,119.87572665577015,1314.2676516557704,,15.618069301680109,2015-12-29,2015-12,2015-11,33.1952518397446
4236,Than đá,6.390113388309482,184.5008113883095,,-66.7275798045165,2015-12-29,2015-12,2015-11,-43.0841262063797
